uid_connection,type,img1,img2,date,cluster_file,cluster
05564f2a1d8949d0b9918e1e58033c6a_e07bf00148ae47f295f75e50a90a9caf,POSITIVE,e07bf00148ae47f295f75e50a90a9caf,05564f2a1d8949d0b9918e1e58033c6a,10-06-2022_15:47:33,01-06-2022/clusters_dbscan_0.08_01-06-2022_19,31.0
0557fa2cdc764563aa8fba2a63fcd0ee_11740208a3f741859febbe63aa8b4d2d,POSITIVE,0557fa2cdc764563aa8fba2a63fcd0ee,11740208a3f741859febbe63aa8b4d2d,10-06-2022_15:53:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,76.0
0557fa2cdc764563aa8fba2a63fcd0ee_41fe07be55014fb0aa81b3fa922acb2d,POSITIVE,0557fa2cdc764563aa8fba2a63fcd0ee,41fe07be55014fb0aa81b3fa922acb2d,10-06-2022_15:53:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,76.0
0565da9292cf4988a444168e4553b1a9_2a5b6b28724f4aebab5faf87d50c9240,WRONG,0565da9292cf4988a444168e4553b1a9,2a5b6b28724f4aebab5faf87d50c9240,21-06-2022_11:24:23,01-06-2022/clusters_optics_0.13_01-06-2022_19,7.0
0586e0d9c5f74793ac92fa47e6808fc2_56c4493d99704a3fb48c17c5d9f33a96,POSITIVE,0586e0d9c5f74793ac92fa47e6808fc2,56c4493d99704a3fb48c17c5d9f33a96,10-06-2022_15:53:59,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,84.0
05b69832d11449c0a789a01f705ae457_0b8b274f83894b9c92bee08afeb4fb8d,POSITIVE,0b8b274f83894b9c92bee08afeb4fb8d,05b69832d11449c0a789a01f705ae457,29-06-2022_19:41:28,07-06-2022/clusters_optics_0.13_07-06-2022_19,93.0
05b69832d11449c0a789a01f705ae457_2a7dedf251274842ae870ead67b7784c,POSITIVE,05b69832d11449c0a789a01f705ae457,2a7dedf251274842ae870ead67b7784c,29-06-2022_19:41:28,07-06-2022/clusters_optics_0.13_07-06-2022_19,93.0
05b69832d11449c0a789a01f705ae457_36e4b7aba6f046de916cfae3d999369c,POSITIVE,36e4b7aba6f046de916cfae3d999369c,05b69832d11449c0a789a01f705ae457,29-06-2022_19:41:28,07-06-2022/clusters_optics_0.13_07-06-2022_19,93.0
05b69832d11449c0a789a01f705ae457_e6c17ce22cac471280f5f7555555b66a,POSITIVE,e6c17ce22cac471280f5f7555555b66a,05b69832d11449c0a789a01f705ae457,29-06-2022_19:41:28,07-06-2022/clusters_optics_0.13_07-06-2022_19,93.0
05b85a6b094e491a80ef03802ad01e29_bd2cdee4d93b45668ed4394990f5ed9b,POSITIVE,bd2cdee4d93b45668ed4394990f5ed9b,05b85a6b094e491a80ef03802ad01e29,29-06-2022_19:52:54,07-06-2022/clusters_optics_0.13_07-06-2022_19,425.0
05df6828b4a24c5d812c68f7328ab5de_691505b1dfd74488bdf4c84e27afdf0c,WRONG,691505b1dfd74488bdf4c84e27afdf0c,05df6828b4a24c5d812c68f7328ab5de,29-06-2022_19:18:03,01-06-2022/clusters_optics_0.13_01-06-2022_19,75.0
05e70f80d2814396ae1653c79b5c5b8a_2bbee97223f044ef98103cb7d7e7e054,CORRECT,2bbee97223f044ef98103cb7d7e7e054,05e70f80d2814396ae1653c79b5c5b8a,29-06-2022_19:14:54,01-06-2022/clusters_optics_0.13_01-06-2022_19,52.0
05e70f80d2814396ae1653c79b5c5b8a_4505fc134fc24ca7a10c449d89349e52,CORRECT,4505fc134fc24ca7a10c449d89349e52,05e70f80d2814396ae1653c79b5c5b8a,29-06-2022_19:14:54,01-06-2022/clusters_optics_0.13_01-06-2022_19,52.0
05ee1838c5004c7880b2bfebfa6d56e5_7d938fb8a0ef4a5e814ce5f8a53149e0,POSITIVE,05ee1838c5004c7880b2bfebfa6d56e5,7d938fb8a0ef4a5e814ce5f8a53149e0,10-06-2022_15:15:31,morphograph,708.0
05ee1838c5004c7880b2bfebfa6d56e5_c64dc81027754e21b921911410697002,POSITIVE,05ee1838c5004c7880b2bfebfa6d56e5,c64dc81027754e21b921911410697002,10-06-2022_15:15:31,morphograph,708.0
05ee1838c5004c7880b2bfebfa6d56e5_c8fa26964f6c40448cc7876283049dee,POSITIVE,05ee1838c5004c7880b2bfebfa6d56e5,c8fa26964f6c40448cc7876283049dee,10-06-2022_15:15:31,morphograph,708.0
05f5c4e0325f40019eeb0bb542c1f692_14a738ba9b91454a997738105ccf5c9b,POSITIVE,05f5c4e0325f40019eeb0bb542c1f692,14a738ba9b91454a997738105ccf5c9b,10-06-2022_15:21:44,morphograph,872.0
05f5c4e0325f40019eeb0bb542c1f692_c96a31ca390b461ea128a851b85576d5,POSITIVE,05f5c4e0325f40019eeb0bb542c1f692,c96a31ca390b461ea128a851b85576d5,10-06-2022_15:21:44,morphograph,872.0
0601f0b1410548548e40a058a1283481_b907249adc33402c8a95659c1241fc2a,POSITIVE,0601f0b1410548548e40a058a1283481,b907249adc33402c8a95659c1241fc2a,14-06-2022_20:51:15,07-06-2022/clusters_optics_0.13_07-06-2022_19,1151.0
0616e93d337a459eb30f18cbff1a0b9c_68a4e77698224a85aa4c8dee4859ff6c,POSITIVE,0616e93d337a459eb30f18cbff1a0b9c,68a4e77698224a85aa4c8dee4859ff6c,29-06-2022_19:55:58,07-06-2022/clusters_optics_0.13_07-06-2022_19,450.0
061d3a1c74304ddbb211706b998650f6_94c614fd770a49ff999e9fea175887ff,POSITIVE,061d3a1c74304ddbb211706b998650f6,94c614fd770a49ff999e9fea175887ff,10-06-2022_15:21:50,morphograph,873.0
061fc6bdf21340e0a433066c75b8ea7e_2a119db16f5c4481a07cb7217d16c10a,POSITIVE,061fc6bdf21340e0a433066c75b8ea7e,2a119db16f5c4481a07cb7217d16c10a,27-06-2022_17:05:30,07-06-2022/clusters_optics_0.13_07-06-2022_19,200.0
063455dd69a146048cdb7a69ddbec299_5ac8b1c133cb47d1b302f84e6e62b869,CORRECT,063455dd69a146048cdb7a69ddbec299,5ac8b1c133cb47d1b302f84e6e62b869,29-06-2022_19:10:10,01-06-2022/clusters_optics_0.13_01-06-2022_19,23.0
063455dd69a146048cdb7a69ddbec299_5ac8b1c133cb47d1b302f84e6e62b869,POSITIVE,063455dd69a146048cdb7a69ddbec299,5ac8b1c133cb47d1b302f84e6e62b869,10-06-2022_15:21:54,morphograph,874.0
066c36f2a35f4ba583e7796a212203f1_2a8d4e1bfdb74eca8b4b638da1fbc4f7,POSITIVE,066c36f2a35f4ba583e7796a212203f1,2a8d4e1bfdb74eca8b4b638da1fbc4f7,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_4ca7465c479e403eb4066ea9179bb432,POSITIVE,066c36f2a35f4ba583e7796a212203f1,4ca7465c479e403eb4066ea9179bb432,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_52c28ef42c1d4aae96c7631fcca7d660,POSITIVE,066c36f2a35f4ba583e7796a212203f1,52c28ef42c1d4aae96c7631fcca7d660,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_53be2276c1eb4211a7383c56766aee77,POSITIVE,066c36f2a35f4ba583e7796a212203f1,53be2276c1eb4211a7383c56766aee77,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_5d79b149cf7445a4bfdf23d9b798a68c,POSITIVE,066c36f2a35f4ba583e7796a212203f1,5d79b149cf7445a4bfdf23d9b798a68c,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_6f96097f261f4094badaaf011a889c8e,POSITIVE,066c36f2a35f4ba583e7796a212203f1,6f96097f261f4094badaaf011a889c8e,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_9ce56b3c8059489aa05ee37b5bbaffc0,POSITIVE,066c36f2a35f4ba583e7796a212203f1,9ce56b3c8059489aa05ee37b5bbaffc0,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_ab78cee608eb4524a4f3fc072b24f042,POSITIVE,066c36f2a35f4ba583e7796a212203f1,ab78cee608eb4524a4f3fc072b24f042,10-06-2022_14:42:00,morphograph,33.0
066c36f2a35f4ba583e7796a212203f1_e7d5b8fabef34afd901588f50ff53919,POSITIVE,066c36f2a35f4ba583e7796a212203f1,e7d5b8fabef34afd901588f50ff53919,10-06-2022_14:42:00,morphograph,33.0
06a117ba321f4d02b1d4b109482c12c0_63e24732ea17430f98f518ed4cbe9566,POSITIVE,06a117ba321f4d02b1d4b109482c12c0,63e24732ea17430f98f518ed4cbe9566,10-06-2022_15:54:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,92.0
06a117ba321f4d02b1d4b109482c12c0_6831e71713b948979d7e0261f8d96f8c,POSITIVE,06a117ba321f4d02b1d4b109482c12c0,6831e71713b948979d7e0261f8d96f8c,10-06-2022_15:54:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,92.0
06c2fce1e520487282705699629d1a84_4974ca69bb9642a0bb48d465605ffd01,POSITIVE,06c2fce1e520487282705699629d1a84,4974ca69bb9642a0bb48d465605ffd01,10-06-2022_14:54:02,morphograph,124.0
06c2fce1e520487282705699629d1a84_5483000b30594b1c9b8e5676554dc902,POSITIVE,06c2fce1e520487282705699629d1a84,5483000b30594b1c9b8e5676554dc902,10-06-2022_14:54:02,morphograph,124.0
06c2fce1e520487282705699629d1a84_b6d62675367246f08144199e70494c9b,POSITIVE,06c2fce1e520487282705699629d1a84,b6d62675367246f08144199e70494c9b,10-06-2022_14:54:02,morphograph,124.0
06cb0adb02734a8ab982b9fc719354a1_0e8559888ebd4655a1052fa465975ab8,POSITIVE,06cb0adb02734a8ab982b9fc719354a1,0e8559888ebd4655a1052fa465975ab8,14-06-2022_20:35:10,07-06-2022/clusters_optics_0.13_07-06-2022_19,31.0
0781f69654b34db1a86456813c1883a6_7dd459cd405f4434b4cfc6f5d7397c74,POSITIVE,7dd459cd405f4434b4cfc6f5d7397c74,0781f69654b34db1a86456813c1883a6,29-06-2022_19:58:18,07-06-2022/clusters_optics_0.13_07-06-2022_19,476.0
078f84f36b4e498ca655fac418eacc59_ae370f0a510949ce9d59f69b7c816c88,CORRECT,078f84f36b4e498ca655fac418eacc59,ae370f0a510949ce9d59f69b7c816c88,29-06-2022_19:19:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,88.0
078f84f36b4e498ca655fac418eacc59_e5fbb59facbc4b7dbc27d49ba62dac40,CORRECT,078f84f36b4e498ca655fac418eacc59,e5fbb59facbc4b7dbc27d49ba62dac40,29-06-2022_19:19:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,88.0
078f84f36b4e498ca655fac418eacc59_e863a62203524891a52b0393737a01bb,CORRECT,e863a62203524891a52b0393737a01bb,078f84f36b4e498ca655fac418eacc59,29-06-2022_19:19:12,01-06-2022/clusters_optics_0.13_01-06-2022_19,88.0
07b7a6a53cd9496ab03907057ef4e1b1_88959ce276d147fe9ba812e14e775be8,POSITIVE,88959ce276d147fe9ba812e14e775be8,07b7a6a53cd9496ab03907057ef4e1b1,29-06-2022_19:47:33,07-06-2022/clusters_optics_0.13_07-06-2022_19,699.0
07bd2080c6f241ff9785b73e1208104c_ea372f651bdb45158cf768bb3c33b1d7,POSITIVE,07bd2080c6f241ff9785b73e1208104c,ea372f651bdb45158cf768bb3c33b1d7,10-06-2022_14:57:11,morphograph,221.0
07bd2080c6f241ff9785b73e1208104c_eb6c0d6a94984df2a49af82b94668075,POSITIVE,07bd2080c6f241ff9785b73e1208104c,eb6c0d6a94984df2a49af82b94668075,10-06-2022_14:57:11,morphograph,221.0
07be79a34c8748b6a8ca64302af719f0_127b630cd45943f0adce3abec858b57d,POSITIVE,07be79a34c8748b6a8ca64302af719f0,127b630cd45943f0adce3abec858b57d,10-06-2022_14:58:21,morphograph,255.0
07be79a34c8748b6a8ca64302af719f0_3b7aeffd98cc4b36bf825f122ab69069,POSITIVE,07be79a34c8748b6a8ca64302af719f0,3b7aeffd98cc4b36bf825f122ab69069,10-06-2022_14:58:21,morphograph,255.0
07be79a34c8748b6a8ca64302af719f0_733e4c113f0041fc9307b74c5269038c,POSITIVE,07be79a34c8748b6a8ca64302af719f0,733e4c113f0041fc9307b74c5269038c,10-06-2022_14:58:21,morphograph,255.0
07be79a34c8748b6a8ca64302af719f0_a864a7dc81914508b0f926bf0bab5da3,POSITIVE,07be79a34c8748b6a8ca64302af719f0,a864a7dc81914508b0f926bf0bab5da3,10-06-2022_14:58:21,morphograph,255.0
08534f3cb92f43568293700d59f5755a_1da862cea2ae4c589a47d09e89c64069,POSITIVE,08534f3cb92f43568293700d59f5755a,1da862cea2ae4c589a47d09e89c64069,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_21304e6dbe314d408ea1b6d9d090c17d,POSITIVE,08534f3cb92f43568293700d59f5755a,21304e6dbe314d408ea1b6d9d090c17d,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_3569862c7af143e88d4d2e9b01eaa12c,POSITIVE,08534f3cb92f43568293700d59f5755a,3569862c7af143e88d4d2e9b01eaa12c,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_3af811c1f70246b78337e84eeeb95f88,POSITIVE,08534f3cb92f43568293700d59f5755a,3af811c1f70246b78337e84eeeb95f88,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_43a6ec6c2df6404cb82c1b3762cbcc8e,POSITIVE,08534f3cb92f43568293700d59f5755a,43a6ec6c2df6404cb82c1b3762cbcc8e,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_7c2d9578448f4e62b6da913843fc7497,POSITIVE,08534f3cb92f43568293700d59f5755a,7c2d9578448f4e62b6da913843fc7497,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_91bffa0644674445a2b776fcb9a465c9,POSITIVE,08534f3cb92f43568293700d59f5755a,91bffa0644674445a2b776fcb9a465c9,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_f44588d01a6d4b54aaab7e6137b51dbc,POSITIVE,08534f3cb92f43568293700d59f5755a,f44588d01a6d4b54aaab7e6137b51dbc,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
08534f3cb92f43568293700d59f5755a_fed6081dbf34472d91726da52d86331f,POSITIVE,08534f3cb92f43568293700d59f5755a,fed6081dbf34472d91726da52d86331f,10-06-2022_15:55:24,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,112.0
086c682b73db470ca64167b8390db39a_0eef8204802d4d0ea8476f99d60ad6a3,POSITIVE,086c682b73db470ca64167b8390db39a,0eef8204802d4d0ea8476f99d60ad6a3,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_11c13fe3e7a3440f9ee24e43ae70014b,POSITIVE,086c682b73db470ca64167b8390db39a,11c13fe3e7a3440f9ee24e43ae70014b,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_174d852789574ae4b865c76818e0ab41,POSITIVE,086c682b73db470ca64167b8390db39a,174d852789574ae4b865c76818e0ab41,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_17a42e2fda114534be411216a9e2ea40,POSITIVE,086c682b73db470ca64167b8390db39a,17a42e2fda114534be411216a9e2ea40,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_192c63bcbeaf4600a96f27cd922f114d,POSITIVE,086c682b73db470ca64167b8390db39a,192c63bcbeaf4600a96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,086c682b73db470ca64167b8390db39a,5715e0ba3c2843b3abdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,086c682b73db470ca64167b8390db39a,6a8e8f83dd8b45afa1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,086c682b73db470ca64167b8390db39a,7f92cea5764a4f15bb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_a7da74e233084c39a68f53ad787d407b,POSITIVE,086c682b73db470ca64167b8390db39a,a7da74e233084c39a68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,086c682b73db470ca64167b8390db39a,ccf8b3d1943e40338a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
086c682b73db470ca64167b8390db39a_e70c23c8848c41e384a1029a7f7be844,POSITIVE,086c682b73db470ca64167b8390db39a,e70c23c8848c41e384a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
08721ac48613493b81241733f330001b_abb4ad21414f45ccb288c3de45b5e1ca,POSITIVE,08721ac48613493b81241733f330001b,abb4ad21414f45ccb288c3de45b5e1ca,10-06-2022_15:55:32,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,115.0
089108a1ef344464b25fa270fc8082d8_b78e6d8e2b8044a3ab5e9f642d182e11,POSITIVE,089108a1ef344464b25fa270fc8082d8,b78e6d8e2b8044a3ab5e9f642d182e11,29-06-2022_19:53:11,07-06-2022/clusters_optics_0.13_07-06-2022_19,426.0
08a488c3ccf6413e858cc7f4303c675d_3e59275f8b074dfaa36bcb7076b77f06,CORRECT,08a488c3ccf6413e858cc7f4303c675d,3e59275f8b074dfaa36bcb7076b77f06,29-06-2022_19:15:44,01-06-2022/clusters_optics_0.13_01-06-2022_19,57.0
08bd44b6123a499bb501922657bcc240_55f45badebe5404cbb6444e73cf7d2b7,POSITIVE,08bd44b6123a499bb501922657bcc240,55f45badebe5404cbb6444e73cf7d2b7,10-06-2022_15:55:54,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,121.0
08e69509b9ff427c83a3cd813ec2084f_c170634a74dd43e7b291f58e36db07f6,POSITIVE,c170634a74dd43e7b291f58e36db07f6,08e69509b9ff427c83a3cd813ec2084f,29-06-2022_12:47:57,07-06-2022/clusters_optics_0.13_07-06-2022_19,2056.0
0910374d5b8046aabd503eefe23c4eac_b81b09e7e39e47f0b1738c15b3a169c9,POSITIVE,b81b09e7e39e47f0b1738c15b3a169c9,0910374d5b8046aabd503eefe23c4eac,29-06-2022_19:42:30,07-06-2022/clusters_optics_0.13_07-06-2022_19,106.0
09d99d3e4a6542cc8770cda9e8e79041_97772cd22d10442fb39e72ff70a7aff3,POSITIVE,09d99d3e4a6542cc8770cda9e8e79041,97772cd22d10442fb39e72ff70a7aff3,10-06-2022_15:03:15,morphograph,367.0
09d99d3e4a6542cc8770cda9e8e79041_cb731ad13df04f1ab0edb388b92a2a34,POSITIVE,09d99d3e4a6542cc8770cda9e8e79041,cb731ad13df04f1ab0edb388b92a2a34,10-06-2022_15:03:15,morphograph,367.0
0a05d81711104b42a02e77660aa44514_bc0915e1ed074a9b9dd5e0d93ae8fae2,POSITIVE,0a05d81711104b42a02e77660aa44514,bc0915e1ed074a9b9dd5e0d93ae8fae2,29-06-2022_19:51:29,07-06-2022/clusters_optics_0.13_07-06-2022_19,409.0
0a122006a8bf4071a21a4dcbd8aeaf25_3090ce0d0d4c49fba2b5a9e78a1ef9b4,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,3090ce0d0d4c49fba2b5a9e78a1ef9b4,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a122006a8bf4071a21a4dcbd8aeaf25_4924a25e0f9a4fe7852fb1d151397ce2,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,4924a25e0f9a4fe7852fb1d151397ce2,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a122006a8bf4071a21a4dcbd8aeaf25_6cc0f49b67524d969ae56c20ba854868,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,6cc0f49b67524d969ae56c20ba854868,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a122006a8bf4071a21a4dcbd8aeaf25_7251dc595df446de9bb265aa64ca79e0,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,7251dc595df446de9bb265aa64ca79e0,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a122006a8bf4071a21a4dcbd8aeaf25_872404e46ede4bfca0b71337fbbeb2bf,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,872404e46ede4bfca0b71337fbbeb2bf,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a122006a8bf4071a21a4dcbd8aeaf25_9295f2b517644a51bfa73190d9b37dcd,CORRECT,0a122006a8bf4071a21a4dcbd8aeaf25,9295f2b517644a51bfa73190d9b37dcd,29-06-2022_19:18:41,01-06-2022/clusters_optics_0.13_01-06-2022_19,82.0
0a2273e0cb7f4986b88c0712a659bb0d_332e386bf232426abdddf2e97d7ef9dd,POSITIVE,0a2273e0cb7f4986b88c0712a659bb0d,332e386bf232426abdddf2e97d7ef9dd,10-06-2022_14:56:26,morphograph,210.0
0a6166c4b34a471eab070c8ecec1f74f_4895f824f6024afa905fc8d13bd2ef01,CORRECT,0a6166c4b34a471eab070c8ecec1f74f,4895f824f6024afa905fc8d13bd2ef01,29-06-2022_19:08:47,01-06-2022/clusters_optics_0.13_01-06-2022_19,12.0
0a6166c4b34a471eab070c8ecec1f74f_4895f824f6024afa905fc8d13bd2ef01,WRONG,0a6166c4b34a471eab070c8ecec1f74f,4895f824f6024afa905fc8d13bd2ef01,21-06-2022_11:24:37,01-06-2022/clusters_optics_0.13_01-06-2022_19,12.0
0a6166c4b34a471eab070c8ecec1f74f_7e9dd86cbdce4bffb17f21e59723e695,CORRECT,0a6166c4b34a471eab070c8ecec1f74f,7e9dd86cbdce4bffb17f21e59723e695,29-06-2022_19:08:47,01-06-2022/clusters_optics_0.13_01-06-2022_19,12.0
0a6166c4b34a471eab070c8ecec1f74f_7e9dd86cbdce4bffb17f21e59723e695,WRONG,0a6166c4b34a471eab070c8ecec1f74f,7e9dd86cbdce4bffb17f21e59723e695,21-06-2022_11:24:37,01-06-2022/clusters_optics_0.13_01-06-2022_19,12.0
0a69fb463ce9492d962b694ca18afc07_82f1193f637b41d7a160dd0e68d83a37,POSITIVE,82f1193f637b41d7a160dd0e68d83a37,0a69fb463ce9492d962b694ca18afc07,27-06-2022_18:22:00,07-06-2022/clusters_optics_0.13_07-06-2022_19,8.0
0a9134285e954223b33459bebde74ee8_6ee43f53a47c459e8d208b5c30de40ea,POSITIVE,0a9134285e954223b33459bebde74ee8,6ee43f53a47c459e8d208b5c30de40ea,14-06-2022_20:10:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,646.0
0a9725635cf54f4da84c1a6c3ca7b22b_feeb83e68d0f41f7a69cfa977b4d1d15,WRONG,0a9725635cf54f4da84c1a6c3ca7b22b,feeb83e68d0f41f7a69cfa977b4d1d15,29-06-2022_19:14:06,01-06-2022/clusters_optics_0.13_01-06-2022_19,45.0
0aab0f30886b4e8c97101c1d847dd4fe_8f0b4d1caf4b4fb4849e1cc8f3fac84b,POSITIVE,0aab0f30886b4e8c97101c1d847dd4fe,8f0b4d1caf4b4fb4849e1cc8f3fac84b,10-06-2022_14:58:09,morphograph,254.0
0aab0f30886b4e8c97101c1d847dd4fe_ebb6ab53f91642f895fc75b757eaefcc,POSITIVE,0aab0f30886b4e8c97101c1d847dd4fe,ebb6ab53f91642f895fc75b757eaefcc,10-06-2022_14:58:09,morphograph,254.0
0abf6283e1974cb29c9be20d2ad19902_706e197e9c2c482d9d9db8c5a2cb3cbe,POSITIVE,0abf6283e1974cb29c9be20d2ad19902,706e197e9c2c482d9d9db8c5a2cb3cbe,14-06-2022_21:37:10,07-06-2022/clusters_optics_0.13_07-06-2022_19,1241.0
0af88ab6bdb34668ac04067808aef226_8174408289e346439324b4561fb81902,POSITIVE,0af88ab6bdb34668ac04067808aef226,8174408289e346439324b4561fb81902,10-06-2022_15:07:08,morphograph,523.0
0af88ab6bdb34668ac04067808aef226_f9756914890b4d21895a5220953e1ec2,POSITIVE,0af88ab6bdb34668ac04067808aef226,f9756914890b4d21895a5220953e1ec2,10-06-2022_15:07:08,morphograph,523.0
0af9a400612948398d27f7ae73343466_ae5521cf30e44dd591b0ef98b1b52381,POSITIVE,0af9a400612948398d27f7ae73343466,ae5521cf30e44dd591b0ef98b1b52381,10-06-2022_15:22:00,morphograph,875.0
0b07a9a997fd4147bd9e3cfb25eff7dd_3127568a80d04569a1cabe0302ab0991,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,3127568a80d04569a1cabe0302ab0991,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd_4a015bb7a264441a8faa5c33f0aec982,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,4a015bb7a264441a8faa5c33f0aec982,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd_9023470a375d440389203002033d5809,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,9023470a375d440389203002033d5809,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd_c3826178535c4f8a967ebe3bc090cdba,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,c3826178535c4f8a967ebe3bc090cdba,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd_cf1a747872cf4601a89d517c096222d8,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,cf1a747872cf4601a89d517c096222d8,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd_e6b438803660421db3c6dfa6e5fb139e,POSITIVE,0b07a9a997fd4147bd9e3cfb25eff7dd,e6b438803660421db3c6dfa6e5fb139e,10-06-2022_14:56:45,morphograph,210.0
0b3d6acd97944d31bce40adf7ec2163c_5ee7ffe5a1434b8bb8bec175bd7ddbb2,POSITIVE,0b3d6acd97944d31bce40adf7ec2163c,5ee7ffe5a1434b8bb8bec175bd7ddbb2,14-06-2022_21:42:51,07-06-2022/clusters_optics_0.13_07-06-2022_19,1273.0
0b497a69bc674c70b77354cf10700727_f233dc0d94df4f4882b53a08a4ebb474,POSITIVE,f233dc0d94df4f4882b53a08a4ebb474,0b497a69bc674c70b77354cf10700727,10-06-2022_15:46:53,01-06-2022/clusters_dbscan_0.08_01-06-2022_19,19.0
0b649d69ebd640bea8c017e1df97f5bc_6960e62ef34e461295cd0d3095264bc3,POSITIVE,0b649d69ebd640bea8c017e1df97f5bc,6960e62ef34e461295cd0d3095264bc3,14-06-2022_20:39:30,07-06-2022/clusters_optics_0.13_07-06-2022_19,55.0
0b687ab2f2644e54b56840341b5fef29_116d9a39480b418d83d9c14afa3c4833,WRONG,116d9a39480b418d83d9c14afa3c4833,0b687ab2f2644e54b56840341b5fef29,29-06-2022_19:16:59,01-06-2022/clusters_optics_0.13_01-06-2022_19,67.0
