,uid,cluster,Description (EN),Description (EN - ref),cluster_iconography,AuthorClean,AuthorAttr,cluster_attribution,scores_iconography,scores_authors,scores_attributions,AuthorDeathLong,AuthorDeathLat,CountModifiers,scores_times,scores_places,scores_count
140,02975a102b0240d78382fb09e6e7cf9d,41,The Madonna and Child with two Saints. ouuo,The Madonna and Child with two Saint,37,PREVITALI,Original,0,0.0,0.0,0.0,9.716667,45.683333000000005,3.0,0.0,0.0,1
141,02a24cfaa0a444f0abbb655eda028bc1,42,Historical scene written: Paolo Verone se. Pen and watercolor on light blue paper: 281 x 437.,Historical scene written: Paolo Verone s,8,ROTTENHAMMER,?,3,0.4,2.94,1.7,,,,36.3,0.0,6
142,02a24cfaa0a444f0abbb655eda028bc1,42,Historical scene written: Paolo Verone se. Pen and watercolor on light blue paper: 281 x 437.,Historical scene written: Paolo Verone s,8,ROTTENHAMMER,?,3,0.4,2.94,1.7,,,,36.3,0.0,6
143,02a60e2ec74b43988f70aad45e209fa8,43,02a60e2ec74b43988f70aad45e209fa8,02a60e2ec74b43988f70aad45e209fa8,8,TIZIANO,Original,0,-2.4,3.36,-2.2,12.326667,45.438611,26.0,127.2,6.9,64
144,02a60e2ec74b43988f70aad45e209fa8,43,02a60e2ec74b43988f70aad45e209fa8,02a60e2ec74b43988f70aad45e209fa8,8,TIZIANO,Original,0,-2.4,3.36,-2.2,12.326667,45.438611,26.0,127.2,6.9,64
145,02a60e2ec74b43988f70aad45e209fa8,43,02a60e2ec74b43988f70aad45e209fa8,02a60e2ec74b43988f70aad45e209fa8,8,TIZIANO,Original,0,-2.4,3.36,-2.2,12.326667,45.438611,26.0,127.2,6.9,64
146,02a60e2ec74b43988f70aad45e209fa8,43,02a60e2ec74b43988f70aad45e209fa8,02a60e2ec74b43988f70aad45e209fa8,8,TIZIANO,Original,0,-2.4,3.36,-2.2,12.326667,45.438611,26.0,127.2,6.9,64
147,02ab8a998f934cb9bda2e6b715a76f28,44,02ab8a998f934cb9bda2e6b715a76f28,02ab8a998f934cb9bda2e6b715a76f28,8,SASSOFERRATO,Il,3,1.2,0.92,1.6,12.483333,41.9,9.0,0.4,0.4,8
148,02be4e7508ba4215949fee27d2041855,45,"Madonna with ""child.","Madonna with ""chil",5,MARATTA,Original,0,2.4,1.94,1.7,12.483333,41.9,7.0,83.3,0.3,6
149,02be4e7508ba4215949fee27d2041855,45,"Madonna with ""child.","Madonna with ""chil",5,MARATTA,Original,0,2.4,1.94,1.7,12.483333,41.9,7.0,83.3,0.3,6
150,02d5f68a8144434f9c39283e5fdc85b2,46,Madonna and Child with Saints Alberto and Girolamo.,Madonna and Child with Saints Alberto and Girolam,37,FARINATI,Original,0,1.8,0.98,0.9,11.0,45.45,7.0,0.1,0.1,2
151,0320026fab744085b3f550b81994e8e5,49,"Christ on the cross, copy of Michelangelo's Ufizi table Plate 50 x 32 cm",Christ on the cross,36,VENUSTI,Original,0,1.8,0.98,0.9,12.483333,41.9,1.0,0.1,0.1,2
152,032ee12b04474ae28c7ea9fcce2a2673,50,Cleopatra. 248 x 170.,Cleopatr,8,MICHELANGELO,scuola di-,4,0.1,1.91,1.55,,,,15.45,0.45,9
153,032ee12b04474ae28c7ea9fcce2a2673,50,Cleopatra. 248 x 170.,Cleopatr,8,MICHELANGELO,scuola di-,4,0.1,1.91,1.55,,,,15.45,0.45,9
154,032ee12b04474ae28c7ea9fcce2a2673,50,Cleopatra. 248 x 170.,Cleopatr,8,MICHELANGELO,scuola di-,4,0.1,1.91,1.55,,,,15.45,0.45,9
155,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
156,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
157,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
158,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
159,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
160,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
161,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
162,03460cad395742dcaa4966028bc0f223,51,Deposition.,Depositio,20,BASSANO,Original,0,-5.2,0.28,-1.6,,,,55.6,3.6,72
163,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
164,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
165,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
166,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
167,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
168,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
169,035feaca29bf4bcfbeedc45ad84aaa37,52,St. Mark's Square,S,8,CANALETTO,Original,0,-4.6,2.44,-1.8,,,,56.8,0.0,56
170,03715e8b3195488bb1dfc117fcbd38b0,53,"St. Magdalene and counter-proof. sanguine highlighted with white, mm. 195 x 270",S,8,RENI,Original,0,1.4,2.94,0.7,11.351,44.507,12.0,54.3,2.21,6
171,03715e8b3195488bb1dfc117fcbd38b0,53,"St. Magdalene and counter-proof. sanguine highlighted with white, mm. 195 x 270",S,8,RENI,Original,0,1.4,2.94,0.7,11.351,44.507,12.0,54.3,2.21,6
172,03831e0f677d4c43ae34185065b93191,54,03831e0f677d4c43ae34185065b93191,03831e0f677d4c43ae34185065b93191,8,TIZIANO,Original,0,-3.2,1.58,-1.1,12.326667,45.438611,26.0,114.1,2.1,42
173,03831e0f677d4c43ae34185065b93191,54,03831e0f677d4c43ae34185065b93191,03831e0f677d4c43ae34185065b93191,8,TIZIANO,Original,0,-3.2,1.58,-1.1,12.326667,45.438611,26.0,114.1,2.1,42
174,03831e0f677d4c43ae34185065b93191,54,03831e0f677d4c43ae34185065b93191,03831e0f677d4c43ae34185065b93191,8,TIZIANO,Original,0,-3.2,1.58,-1.1,12.326667,45.438611,26.0,114.1,2.1,42
175,039654fa0230464cb68247bc0c7012f0,55,039654fa0230464cb68247bc0c7012f0,039654fa0230464cb68247bc0c7012f0,8,TINTORETTO,Original,0,0.8,1.98,1.9,12.326667,45.438611,24.0,25.1,0.1,2
176,03980de84e694efbba1f2999b62c1cb2,56,St Jerome Reading in the Countryside,St Jerome Reading in the Countryside,31,"BELLINI,",Original,0,0.4,0.94,0.7,,,,5.3,0.0,6
177,03980de84e694efbba1f2999b62c1cb2,56,St Jerome Reading in the Countryside,St Jerome Reading in the Countryside,31,"BELLINI,",Original,0,0.4,0.94,0.7,,,,5.3,0.0,6
178,03980de84e694efbba1f2999b62c1cb2,56,St Jerome Reading in the Countryside,St Jerome Reading in the Countryside,31,"BELLINI,",Original,0,0.4,0.94,0.7,,,,5.3,0.0,6
179,03e6d68d067e423bb925518ac811189a,58,The Rape of Europa,The Rape of Europa,8,"BOUCHER,",Original,0,0.4,1.94,0.7,,,,19.3,0.0,6
180,03e6d68d067e423bb925518ac811189a,58,The Rape of Europa,The Rape of Europa,8,"BOUCHER,",Original,0,0.4,1.94,0.7,,,,19.3,0.0,6
181,03f112d358d04c44868922aa2e25b587,59,Nativity.,Nativit,8,BAROCCI,Original,0,-1.6,1.74,0.7,12.633333,43.716667,15.0,52.3,1.3,26
182,03f112d358d04c44868922aa2e25b587,59,Nativity.,Nativit,8,BAROCCI,Original,0,-1.6,1.74,0.7,12.633333,43.716667,15.0,52.3,1.3,26
183,03f112d358d04c44868922aa2e25b587,59,Nativity.,Nativit,8,BAROCCI,Original,0,-1.6,1.74,0.7,12.633333,43.716667,15.0,52.3,1.3,26
184,03f112d358d04c44868922aa2e25b587,59,Nativity.,Nativit,8,BAROCCI,Original,0,-1.6,1.74,0.7,12.633333,43.716667,15.0,52.3,1.3,26
185,0418608df2ec408499d69a17ebc063dc,60,Christ in Agony on the Cross,Christ in Agony on the Cross,36,"GRECO,",Original,0,0.2,1.82,1.1,,,,41.9,0.9,18
186,0418608df2ec408499d69a17ebc063dc,60,Christ in Agony on the Cross,Christ in Agony on the Cross,36,"GRECO,",Original,0,0.2,1.82,1.1,,,,41.9,0.9,18
187,0418608df2ec408499d69a17ebc063dc,60,Christ in Agony on the Cross,Christ in Agony on the Cross,36,"GRECO,",Original,0,0.2,1.82,1.1,,,,41.9,0.9,18
188,0418608df2ec408499d69a17ebc063dc,60,Christ in Agony on the Cross,Christ in Agony on the Cross,36,"GRECO,",Original,0,0.2,1.82,1.1,,,,41.9,0.9,18
189,04205d94e9374a3abb5bfb6c198cd048,61,Campo SS. Apostoli Etching I state 274 x 433 mm,Campo SS. Apostoli Etching I state 274 x 433 mm,8,VISENTINI,Original,0,-0.4,2.86,1.3,,,,15.7,0.0,14
190,04205d94e9374a3abb5bfb6c198cd048,61,Campo SS. Apostoli Etching I state 274 x 433 mm,Campo SS. Apostoli Etching I state 274 x 433 mm,8,VISENTINI,Original,0,-0.4,2.86,1.3,,,,15.7,0.0,14
191,04205d94e9374a3abb5bfb6c198cd048,61,Campo SS. Apostoli Etching I state 274 x 433 mm,Campo SS. Apostoli Etching I state 274 x 433 mm,8,VISENTINI,Original,0,-0.4,2.86,1.3,,,,15.7,0.0,14
192,0447d3c1e6194d5fad3f77d11783bddf,62,Madonna with Child.,Madonna with Chil,5,LUINI,replica,3,0.8,0.78,1.9,,,,1.1,0.0,22
193,0447d3c1e6194d5fad3f77d11783bddf,62,Madonna with Child.,Madonna with Chil,5,LUINI,replica,3,0.8,0.78,1.9,,,,1.1,0.0,22
194,0447d3c1e6194d5fad3f77d11783bddf,62,Madonna with Child.,Madonna with Chil,5,LUINI,replica,3,0.8,0.78,1.9,,,,1.1,0.0,22
195,0447d3c1e6194d5fad3f77d11783bddf,62,Madonna with Child.,Madonna with Chil,5,LUINI,replica,3,0.8,0.78,1.9,,,,1.1,0.0,22
196,0447d3c1e6194d5fad3f77d11783bddf,62,Madonna with Child.,Madonna with Chil,5,LUINI,replica,3,0.8,0.78,1.9,,,,1.1,0.0,22
197,0471c8fdcf4542a98dadb93cabede228,63,0471c8fdcf4542a98dadb93cabede228,0471c8fdcf4542a98dadb93cabede228,8,CARLEVARIJS,Original,0,0.8,1.98,0.9,,,7.0,13.1,0.0,2
198,047b09a4084640758d335e5cb6e50430,64,Enthroned Madonna.,Enthroned Madonn,8,ANTONELLO,Original,0,0.8,0.98,0.9,,,1.0,0.1,0.0,2
199,0499ae12a48d41fb838935658b362f08,66,Jesus in the Garden. Tev .: 53 x 76.,Jesus in the Garde,8,VENUSTI,Original,0,0.8,1.98,0.9,12.483333,41.9,1.0,37.1,0.1,2
200,0499c4bf6b74480293a81c2ca8048de5,67,"Saint Catherine of Alexandria,",Saint Catherine of Alexandria,8,FARINATI,Original,0,0.8,0.98,0.9,11.0,45.45,7.0,0.1,0.1,2
201,04c94eb659744220bf48122f11c1e59f,68,04c94eb659744220bf48122f11c1e59f,04c94eb659744220bf48122f11c1e59f,8,PITTORE,Original,0,0.6,1.96,0.8,,,,63.2,0.2,4
202,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
203,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
204,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
205,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
206,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
207,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
208,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
209,04e6f4ebe8024cd6a397157e5a186ed3,71,Diana and Actaeon. Part.,Diana and Actaeo,39,TIZIANO,copia da,1,-2.2,2.48,-0.6,,,,286.6,2.6,52
210,052bf82618224c4ea559f4b60da0794d,73,Female costume. Pen and watercolor bleu 305 x 195.,Female costum,8,ARCIMBOLDI,Original,0,0.8,0.98,0.9,9.2,45.466667,5.0,0.1,0.1,2
211,052c1c33950e443bbfcdb996da9f3343,74,A Boy Blowing on an Ember to Light a Candle (Soplón),A Boy Blowing on an Ember to Light a Candle (Soplón),8,"GRECO,",Original,0,0.1,0.91,0.55,,,,19.45,0.0,9
212,052c1c33950e443bbfcdb996da9f3343,74,A Boy Blowing on an Ember to Light a Candle (Soplón),A Boy Blowing on an Ember to Light a Candle (Soplón),8,"GRECO,",Original,0,0.1,0.91,0.55,,,,19.45,0.0,9
213,052c1c33950e443bbfcdb996da9f3343,74,A Boy Blowing on an Ember to Light a Candle (Soplón),A Boy Blowing on an Ember to Light a Candle (Soplón),8,"GRECO,",Original,0,0.1,0.91,0.55,,,,19.45,0.0,9
214,0544410788214cd28bfedd50eda23f4d,75,0544410788214cd28bfedd50eda23f4d,0544410788214cd28bfedd50eda23f4d,8,PITTORE,Original,0,0.8,1.98,0.9,,,,54.1,0.0,2
215,05564f2a1d8949d0b9918e1e58033c6a,76,The Deposition.,The Depositio,20,CARRACCI,Original,0,0.8,1.88,0.4,12.483333,41.9,13.0,30.6,6.48,12
216,05564f2a1d8949d0b9918e1e58033c6a,76,The Deposition.,The Depositio,20,CARRACCI,Original,0,0.8,1.88,0.4,12.483333,41.9,13.0,30.6,6.48,12
217,05564f2a1d8949d0b9918e1e58033c6a,76,The Deposition.,The Depositio,20,CARRACCI,Original,0,0.8,1.88,0.4,12.483333,41.9,13.0,30.6,6.48,12
218,0557fa2cdc764563aa8fba2a63fcd0ee,77,0557fa2cdc764563aa8fba2a63fcd0ee,0557fa2cdc764563aa8fba2a63fcd0ee,8,HONTHORST,Original,0,0.4,0.94,0.7,5.133333,52.083333,0.0,0.3,0.3,6
219,0557fa2cdc764563aa8fba2a63fcd0ee,77,0557fa2cdc764563aa8fba2a63fcd0ee,0557fa2cdc764563aa8fba2a63fcd0ee,8,HONTHORST,Original,0,0.4,0.94,0.7,5.133333,52.083333,0.0,0.3,0.3,6
220,055bc88c1a70422b845b415e503c004b,78,Madonna and Child.,Madonna and Chil,3,VAROTARI,Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
221,0586e0d9c5f74793ac92fa47e6808fc2,79,0586e0d9c5f74793ac92fa47e6808fc2,0586e0d9c5f74793ac92fa47e6808fc2,8,CORREGGIO,attr.,2,0.8,0.98,1.9,,,,0.1,0.0,2
222,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
223,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
224,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
225,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
226,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
227,05a2d94724614138b70b3337b1859c18,12,The Flagellation of Christ,The Flagellation of Christ,8,MICHELANGELO,Original,0,-4.7,6.43,-1.85,12.483333,41.9,7.0,64.85,6.59,57
228,05b69832d11449c0a789a01f705ae457,81,The Madonna and Child.,The Madonna and Chil,3,RONDINELLI,Original,0,0.8,3.58,-0.1,,,,41.1,2.1,42
229,05b69832d11449c0a789a01f705ae457,81,The Madonna and Child.,The Madonna and Chil,3,RONDINELLI,Original,0,0.8,3.58,-0.1,,,,41.1,2.1,42
230,05b69832d11449c0a789a01f705ae457,81,The Madonna and Child.,The Madonna and Chil,3,RONDINELLI,Original,0,0.8,3.58,-0.1,,,,41.1,2.1,42
231,05b69832d11449c0a789a01f705ae457,81,The Madonna and Child.,The Madonna and Chil,3,RONDINELLI,Original,0,0.8,3.58,-0.1,,,,41.1,2.1,42
232,05b85a6b094e491a80ef03802ad01e29,82,Madonna and Child. Table,Madonna and Chil,3,TACCONI,Original,0,1.8,1.98,0.9,,,,13.1,0.0,2
233,05cf5b02b1a54e35bcddd197d7106a5d,85,The Madonna and Child with two Saints.,The Madonna and Child with two Saint,37,PERUGINO,I1,3,1.0,2.7,0.5,12.183333,43.033333,27.0,44.5,1.5,30
234,05cf5b02b1a54e35bcddd197d7106a5d,85,The Madonna and Child with two Saints.,The Madonna and Child with two Saint,37,PERUGINO,I1,3,1.0,2.7,0.5,12.183333,43.033333,27.0,44.5,1.5,30
235,05cf5b02b1a54e35bcddd197d7106a5d,85,The Madonna and Child with two Saints.,The Madonna and Child with two Saint,37,PERUGINO,I1,3,1.0,2.7,0.5,12.183333,43.033333,27.0,44.5,1.5,30
236,05cf5b02b1a54e35bcddd197d7106a5d,85,The Madonna and Child with two Saints.,The Madonna and Child with two Saint,37,PERUGINO,I1,3,1.0,2.7,0.5,12.183333,43.033333,27.0,44.5,1.5,30
237,05cf5b02b1a54e35bcddd197d7106a5d,85,The Madonna and Child with two Saints.,The Madonna and Child with two Saint,37,PERUGINO,I1,3,1.0,2.7,0.5,12.183333,43.033333,27.0,44.5,1.5,30
238,05d937491ab94bc1a245c18ed7f19f08,86,Leda.,Led,8,BUGIARDINI,Original,0,1.6,0.96,0.8,,,4.0,0.2,0.0,4
239,05d937491ab94bc1a245c18ed7f19f08,86,Leda.,Led,8,BUGIARDINI,Original,0,1.6,0.96,0.8,,,4.0,0.2,0.0,4
240,05dcd2946bda4f4fab4d68f0114660e3,87,The Molo and the Riva degli Schiavoni from the Bacino di San Marco,The Molo and the Riva degli Schiavoni from the Bacino di San Marco,8,"GUARDI,",Original,0,0.0,0.0,0.0,,,,0.0,0.0,1
241,05e70f80d2814396ae1653c79b5c5b8a,88,Tarquinio and Lucrezia.,Tarquinio and Lucrezi,8,TIEPOLO,Original,0,0.4,0.94,1.7,-3.683333,40.4,31.0,0.3,0.3,6
242,05e70f80d2814396ae1653c79b5c5b8a,88,Tarquinio and Lucrezia.,Tarquinio and Lucrezi,8,TIEPOLO,Original,0,0.4,0.94,1.7,-3.683333,40.4,31.0,0.3,0.3,6
243,05ee1838c5004c7880b2bfebfa6d56e5,89,The lovers. cm. 72.8 x 61.9,The lover,8,CARIANI,Original,0,-0.2,3.88,1.4,,,8.0,323.6,0.0,12
244,05ee1838c5004c7880b2bfebfa6d56e5,89,The lovers. cm. 72.8 x 61.9,The lover,8,CARIANI,Original,0,-0.2,3.88,1.4,,,8.0,323.6,0.0,12
245,05ee1838c5004c7880b2bfebfa6d56e5,89,The lovers. cm. 72.8 x 61.9,The lover,8,CARIANI,Original,0,-0.2,3.88,1.4,,,8.0,323.6,0.0,12
246,05f5c4e0325f40019eeb0bb542c1f692,90,05f5c4e0325f40019eeb0bb542c1f692,05f5c4e0325f40019eeb0bb542c1f692,8,RENI,Original,0,0.4,2.94,0.7,11.351,44.507,12.0,46.3,4.04,6
247,05f5c4e0325f40019eeb0bb542c1f692,90,05f5c4e0325f40019eeb0bb542c1f692,05f5c4e0325f40019eeb0bb542c1f692,8,RENI,Original,0,0.4,2.94,0.7,11.351,44.507,12.0,46.3,4.04,6
248,0601f0b1410548548e40a058a1283481,91,Study for a Statue. 97x63,Study for a Statu,8,BANDINELLI,Original,0,0.8,0.98,0.9,11.25,43.766667,5.0,0.1,0.1,2
249,061b078bfdea41eeb8125fed5ed12b61,93,The Temptation of St Anthony,The Temptation of St Anthony,8,"TENIERS,",Original,0,0.5,1.95,0.75,,,,7.25,0.0,5
250,061d3a1c74304ddbb211706b998650f6,94,061d3a1c74304ddbb211706b998650f6,061d3a1c74304ddbb211706b998650f6,8,ARCIMBOLDI,Original,0,0.8,0.98,0.9,9.2,45.466667,5.0,0.1,0.1,2
251,061fc6bdf21340e0a433066c75b8ea7e,95,Portrait of an unknown woman. Part.,Portrait of an unknown woma,8,DYCK,van,3,0.8,0.98,0.9,-0.093145,51.514248,25.0,0.1,0.1,2
252,0640a49a5a28400d99e003cc3528bc4e,96,The Virgin and Child.,The Virgin and Chil,43,PINTURICCHIO,il,3,1.0,2.8,1.0,,,,31.0,1.0,20
253,0640a49a5a28400d99e003cc3528bc4e,96,The Virgin and Child.,The Virgin and Chil,43,PINTURICCHIO,il,3,1.0,2.8,1.0,,,,31.0,1.0,20
254,0640a49a5a28400d99e003cc3528bc4e,96,The Virgin and Child.,The Virgin and Chil,43,PINTURICCHIO,il,3,1.0,2.8,1.0,,,,31.0,1.0,20
255,0640a49a5a28400d99e003cc3528bc4e,96,The Virgin and Child.,The Virgin and Chil,43,PINTURICCHIO,il,3,1.0,2.8,1.0,,,,31.0,1.0,20
256,065e9121421a481cb521db00c7fbe36d,97,Ecstasy of St. Magdalene.,Ecstasy of S,8,FRANCESCHINI,Original,0,0.4,2.94,1.7,11.351,44.507,0.0,66.3,0.3,6
257,065e9121421a481cb521db00c7fbe36d,97,Ecstasy of St. Magdalene.,Ecstasy of S,8,FRANCESCHINI,Original,0,0.4,2.94,1.7,11.351,44.507,0.0,66.3,0.3,6
258,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
259,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
260,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
261,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
262,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
263,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
264,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
265,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
266,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
267,066c36f2a35f4ba583e7796a212203f1,23,Venus and Cupid.,Venus and Cupi,8,SUSTRIS,Original,0,-8.8,2.82,-1.9,12.326667,45.438611,4.0,107.9,5.9,118
268,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
269,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
270,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
271,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
272,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
273,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
274,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
275,0677f65ecad94e56bec04dee31e7bc43,99,Massacre of the Innocents.,Massacre of the Innocent,33,CAROTO,Original,0,-5.9,4.21,-1.95,,,2.0,28.95,3.95,79
276,06a117ba321f4d02b1d4b109482c12c0,100,06a117ba321f4d02b1d4b109482c12c0,06a117ba321f4d02b1d4b109482c12c0,8,SUSTERMANS,Original,0,0.4,0.94,0.7,11.25,43.766667,7.0,0.3,0.3,6
277,06a117ba321f4d02b1d4b109482c12c0,100,06a117ba321f4d02b1d4b109482c12c0,06a117ba321f4d02b1d4b109482c12c0,8,SUSTERMANS,Original,0,0.4,0.94,0.7,11.25,43.766667,7.0,0.3,0.3,6
278,06c2fce1e520487282705699629d1a84,101,06c2fce1e520487282705699629d1a84,06c2fce1e520487282705699629d1a84,8,DA,scuola di -,4,0.5,2.75,0.75,,,,56.25,0.0,25
279,06c2fce1e520487282705699629d1a84,101,06c2fce1e520487282705699629d1a84,06c2fce1e520487282705699629d1a84,8,DA,scuola di -,4,0.5,2.75,0.75,,,,56.25,0.0,25
280,06c2fce1e520487282705699629d1a84,101,06c2fce1e520487282705699629d1a84,06c2fce1e520487282705699629d1a84,8,DA,scuola di -,4,0.5,2.75,0.75,,,,56.25,0.0,25
281,06cb0adb02734a8ab982b9fc719354a1,102,Market Scene,Market Scene,8,"BASSANO,",Original,0,0.5,1.95,0.75,,,,13.25,0.0,5
282,06cb0adb02734a8ab982b9fc719354a1,102,Market Scene,Market Scene,8,"BASSANO,",Original,0,0.5,1.95,0.75,,,,13.25,0.0,5
