img1,img2,type,uid_connection,date,cluster_file,cluster
09d99d3e4a6542cc8770cda9e8e79041,97772cd22d10442fb39e72ff70a7aff3,POSITIVE,09d99d3e4a6542ccb39e72ff70a7aff3,10-06-2022_15:03:15,morphograph,367.0
09d99d3e4a6542cc8770cda9e8e79041,cb731ad13df04f1ab0edb388b92a2a34,POSITIVE,09d99d3e4a6542ccb0edb388b92a2a34,10-06-2022_15:03:15,morphograph,367.0
0a2273e0cb7f4986b88c0712a659bb0d,332e386bf232426abdddf2e97d7ef9dd,POSITIVE,0a2273e0cb7f4986bdddf2e97d7ef9dd,10-06-2022_14:56:26,morphograph,210.0
0a9134285e954223b33459bebde74ee8,6ee43f53a47c459e8d208b5c30de40ea,POSITIVE,0a9134285e9542238d208b5c30de40ea,14-06-2022_20:10:42,01-06-2022/clusters_optics_0.13_01-06-2022_19,646.0
0aab0f30886b4e8c97101c1d847dd4fe,8f0b4d1caf4b4fb4849e1cc8f3fac84b,POSITIVE,0aab0f30886b4e8c849e1cc8f3fac84b,10-06-2022_14:58:09,morphograph,254.0
0aab0f30886b4e8c97101c1d847dd4fe,ebb6ab53f91642f895fc75b757eaefcc,POSITIVE,0aab0f30886b4e8c95fc75b757eaefcc,10-06-2022_14:58:09,morphograph,254.0
0abf6283e1974cb29c9be20d2ad19902,706e197e9c2c482d9d9db8c5a2cb3cbe,POSITIVE,0abf6283e1974cb29d9db8c5a2cb3cbe,14-06-2022_21:37:10,07-06-2022/clusters_optics_0.13_07-06-2022_19,1241.0
0af88ab6bdb34668ac04067808aef226,8174408289e346439324b4561fb81902,POSITIVE,0af88ab6bdb346689324b4561fb81902,10-06-2022_15:07:08,morphograph,523.0
0af88ab6bdb34668ac04067808aef226,f9756914890b4d21895a5220953e1ec2,POSITIVE,0af88ab6bdb34668895a5220953e1ec2,10-06-2022_15:07:08,morphograph,523.0
0af9a400612948398d27f7ae73343466,ae5521cf30e44dd591b0ef98b1b52381,POSITIVE,0af9a4006129483991b0ef98b1b52381,10-06-2022_15:22:00,morphograph,875.0
0b07a9a997fd4147bd9e3cfb25eff7dd,3127568a80d04569a1cabe0302ab0991,POSITIVE,0b07a9a997fd4147a1cabe0302ab0991,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd,4a015bb7a264441a8faa5c33f0aec982,POSITIVE,0b07a9a997fd41478faa5c33f0aec982,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd,9023470a375d440389203002033d5809,POSITIVE,0b07a9a997fd414789203002033d5809,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd,c3826178535c4f8a967ebe3bc090cdba,POSITIVE,0b07a9a997fd4147967ebe3bc090cdba,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd,cf1a747872cf4601a89d517c096222d8,POSITIVE,0b07a9a997fd4147a89d517c096222d8,10-06-2022_14:56:45,morphograph,210.0
0b07a9a997fd4147bd9e3cfb25eff7dd,e6b438803660421db3c6dfa6e5fb139e,POSITIVE,0b07a9a997fd4147b3c6dfa6e5fb139e,10-06-2022_14:56:45,morphograph,210.0
0b3d6acd97944d31bce40adf7ec2163c,5ee7ffe5a1434b8bb8bec175bd7ddbb2,POSITIVE,0b3d6acd97944d31b8bec175bd7ddbb2,14-06-2022_21:42:51,07-06-2022/clusters_optics_0.13_07-06-2022_19,1273.0
0b649d69ebd640bea8c017e1df97f5bc,6960e62ef34e461295cd0d3095264bc3,POSITIVE,0b649d69ebd640be95cd0d3095264bc3,14-06-2022_20:39:30,07-06-2022/clusters_optics_0.13_07-06-2022_19,55.0
0c34a891c49d42839e0d650e7b382f0c,252efe4c43fb4147aeed5adbfe52304e,POSITIVE,0c34a891c49d4283aeed5adbfe52304e,10-06-2022_15:08:08,morphograph,551.0
0c34a891c49d42839e0d650e7b382f0c,28d27ddcff914c999fd4c329dda78dab,POSITIVE,0c34a891c49d42839fd4c329dda78dab,10-06-2022_15:08:08,morphograph,551.0
0c34a891c49d42839e0d650e7b382f0c,55f7d4f4e23146cda045d0a24e3cac5a,POSITIVE,0c34a891c49d4283a045d0a24e3cac5a,10-06-2022_15:08:08,morphograph,551.0
0c34a891c49d42839e0d650e7b382f0c,92e24ed6dd42488dbf56ee2178b66240,POSITIVE,0c34a891c49d4283bf56ee2178b66240,10-06-2022_15:08:08,morphograph,551.0
0c40775ec6d54d42a23d78d3fe5e3277,30ab6bbef0e24298ac551812a60d7cba,POSITIVE,0c40775ec6d54d42ac551812a60d7cba,10-06-2022_15:10:13,morphograph,576.0
0c40775ec6d54d42a23d78d3fe5e3277,55efdf3e384d4ce394dcf96748135863,POSITIVE,0c40775ec6d54d4294dcf96748135863,10-06-2022_15:10:13,morphograph,576.0
0c59e402e28e44848d0592dba5204d63,229b9ed5dd4847c8bfb22039ceea442c,POSITIVE,0c59e402e28e4484bfb22039ceea442c,10-06-2022_15:18:46,morphograph,805.0
0c59e402e28e44848d0592dba5204d63,879d9e32714748b29ba97eb712ca2dfb,POSITIVE,0c59e402e28e44849ba97eb712ca2dfb,10-06-2022_15:18:46,morphograph,805.0
0ca6d833e28c49929ba1ee9469cfac2e,6062ca402d2c4fc5a4fd11c25beadc39,POSITIVE,0ca6d833e28c4992a4fd11c25beadc39,14-06-2022_21:42:35,07-06-2022/clusters_optics_0.13_07-06-2022_19,1272.0
0ca6f37e6be749db81203606cfd9e4dd,444bedd65a984b2081757f9c69c6586e,POSITIVE,0ca6f37e6be749db81757f9c69c6586e,14-06-2022_20:31:51,07-06-2022/clusters_optics_0.13_07-06-2022_19,9.0
0cc4f0e20a4b40608fe49a3b11c446eb,43d91ada16414405a83ba50044d3b219,POSITIVE,0cc4f0e20a4b4060a83ba50044d3b219,10-06-2022_15:57:01,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,163.0
0cd740170d32400f9b5c720efaff4c30,6b031afb51d144168d2a057ce537e9a5,POSITIVE,0cd740170d32400f8d2a057ce537e9a5,10-06-2022_15:22:04,morphograph,876.0
0d14caf17564452096b392712a4fbeb5,0f717cb30f3a49f38e9ff67124794f02,POSITIVE,0d14caf1756445208e9ff67124794f02,10-06-2022_15:22:12,morphograph,878.0
0d49da7b226c45e19e980e6906a4e5cd,7b24b7c9121b45738cb2c1460559d3a4,POSITIVE,0d49da7b226c45e18cb2c1460559d3a4,10-06-2022_15:02:04,morphograph,346.0
0d49da7b226c45e19e980e6906a4e5cd,864c6af6f9ea499fb6e55c9ce49ee59e,POSITIVE,0d49da7b226c45e1b6e55c9ce49ee59e,10-06-2022_15:02:04,morphograph,346.0
0d49da7b226c45e19e980e6906a4e5cd,9975395cfb1a46979e98536743c27af5,POSITIVE,0d49da7b226c45e19e98536743c27af5,10-06-2022_15:02:04,morphograph,346.0
0e2307f874464235b0d5ac307526377b,90a48c6f3dda45bb8da75b47b9c43a13,POSITIVE,0e2307f8744642358da75b47b9c43a13,10-06-2022_15:19:11,morphograph,816.0
0e346f0efe2e4d89852e43b431536faf,4cb9395fedf843048b416e0e6f23a0d3,POSITIVE,0e346f0efe2e4d898b416e0e6f23a0d3,10-06-2022_14:52:08,morphograph,81.0
0e346f0efe2e4d89852e43b431536faf,a8aae0be6fc14e2698ad81b38db49b85,POSITIVE,0e346f0efe2e4d8998ad81b38db49b85,10-06-2022_14:52:08,morphograph,81.0
0e7de7a4a33e4bc48c19cfa2b613f716,b5b9eed8509e421480f10018bfdb6c8b,POSITIVE,0e7de7a4a33e4bc480f10018bfdb6c8b,14-06-2022_20:09:20,01-06-2022/clusters_optics_0.13_01-06-2022_19,636.0
0e7de7a4a33e4bc48c19cfa2b613f716,c1fe336ab4de449482036b612bc7615b,POSITIVE,0e7de7a4a33e4bc482036b612bc7615b,14-06-2022_20:09:20,01-06-2022/clusters_optics_0.13_01-06-2022_19,636.0
0e8559888ebd4655a1052fa465975ab8,06cb0adb02734a8ab982b9fc719354a1,POSITIVE,0e8559888ebd4655b982b9fc719354a1,14-06-2022_20:35:10,07-06-2022/clusters_optics_0.13_07-06-2022_19,31.0
0e8637011a1d4601a896f0b84bedd68c,1dd5a33b3d95487fa3b0b48c7abcc104,POSITIVE,0e8637011a1d4601a3b0b48c7abcc104,14-06-2022_21:27:02,07-06-2022/clusters_optics_0.13_07-06-2022_19,1200.0
0eef8204802d4d0ea8476f99d60ad6a3,086c682b73db470ca64167b8390db39a,POSITIVE,0eef8204802d4d0ea64167b8390db39a,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,11c13fe3e7a3440f9ee24e43ae70014b,POSITIVE,0eef8204802d4d0e9ee24e43ae70014b,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,174d852789574ae4b865c76818e0ab41,POSITIVE,0eef8204802d4d0eb865c76818e0ab41,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,17a42e2fda114534be411216a9e2ea40,POSITIVE,0eef8204802d4d0ebe411216a9e2ea40,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,192c63bcbeaf4600a96f27cd922f114d,POSITIVE,0eef8204802d4d0ea96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,0eef8204802d4d0eabdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,0eef8204802d4d0ea1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,0eef8204802d4d0ebb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,a7da74e233084c39a68f53ad787d407b,POSITIVE,0eef8204802d4d0ea68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,0eef8204802d4d0e8a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
0eef8204802d4d0ea8476f99d60ad6a3,e70c23c8848c41e384a1029a7f7be844,POSITIVE,0eef8204802d4d0e84a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
0f53f023255e4cd6b9a3a98960cce1e0,3aa0ac52a2f44b90a75540490c48de40,POSITIVE,0f53f023255e4cd6a75540490c48de40,10-06-2022_15:17:29,morphograph,771.0
0f717cb30f3a49f38e9ff67124794f02,0d14caf17564452096b392712a4fbeb5,POSITIVE,0f717cb30f3a49f396b392712a4fbeb5,10-06-2022_15:22:12,morphograph,878.0
0f76f6b29d4d4972a149fee3f51e11be,10e3063d25fc4e8eb7d67858dcfd6cdd,POSITIVE,0f76f6b29d4d4972b7d67858dcfd6cdd,10-06-2022_14:55:02,morphograph,169.0
0f76f6b29d4d4972a149fee3f51e11be,6e96b064006f432bb35bceffd1c38e84,POSITIVE,0f76f6b29d4d4972b35bceffd1c38e84,10-06-2022_14:55:02,morphograph,169.0
0f76f6b29d4d4972a149fee3f51e11be,84388a05a517456a95289a99bbb546a7,POSITIVE,0f76f6b29d4d497295289a99bbb546a7,10-06-2022_14:55:02,morphograph,169.0
0fb69e365bed47a3baca33038d333a32,464f21e4d1fc4ecca30a99778706d7b2,POSITIVE,0fb69e365bed47a3a30a99778706d7b2,10-06-2022_15:08:28,morphograph,554.0
0fb69e365bed47a3baca33038d333a32,78fb7152122e4cd99213a030cac31b89,POSITIVE,0fb69e365bed47a39213a030cac31b89,10-06-2022_15:08:28,morphograph,554.0
0fb69e365bed47a3baca33038d333a32,86c647fa14b14729b499d69e81b5871c,POSITIVE,0fb69e365bed47a3b499d69e81b5871c,10-06-2022_15:08:28,morphograph,554.0
0fb7bd224ddb47c59f24eb965b81efce,5d269165aa8e4317b9d3f41516ee7116,POSITIVE,0fb7bd224ddb47c5b9d3f41516ee7116,10-06-2022_15:04:57,morphograph,417.0
0fb7bd224ddb47c59f24eb965b81efce,f719ba693f144a36877ee3ca6d492cad,POSITIVE,0fb7bd224ddb47c5877ee3ca6d492cad,10-06-2022_15:04:57,morphograph,417.0
0fc2847a814b48e1846d3961e64ff672,039654fa0230464cb68247bc0c7012f0,POSITIVE,0fc2847a814b48e1b68247bc0c7012f0,10-06-2022_15:21:29,morphograph,869.0
10ceadc65384454caf1dd22e3edfa4b1,663f41f85ff344acb6ad3c0a1fcc9d46,DUPLICATE,10ceadc65384454cb6ad3c0a1fcc9d46,10-06-2022_15:58:29,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,203.0
10e3063d25fc4e8eb7d67858dcfd6cdd,0f76f6b29d4d4972a149fee3f51e11be,POSITIVE,10e3063d25fc4e8ea149fee3f51e11be,10-06-2022_14:55:02,morphograph,169.0
10e3063d25fc4e8eb7d67858dcfd6cdd,6e96b064006f432bb35bceffd1c38e84,POSITIVE,10e3063d25fc4e8eb35bceffd1c38e84,10-06-2022_14:55:02,morphograph,169.0
10e3063d25fc4e8eb7d67858dcfd6cdd,84388a05a517456a95289a99bbb546a7,POSITIVE,10e3063d25fc4e8e95289a99bbb546a7,10-06-2022_14:55:02,morphograph,169.0
110066f67dce4894b07e766edea1a32a,720a58803d6947cdae2a691218388283,POSITIVE,110066f67dce4894ae2a691218388283,10-06-2022_15:58:50,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,204.0
1153e8e69f524146b3e00f53d70394be,24a405e9af4f45fe867faa74f2aa53cf,POSITIVE,1153e8e69f524146867faa74f2aa53cf,10-06-2022_15:59:22,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,209.0
1153e8e69f524146b3e00f53d70394be,65f91440851b4e0db141ffbe3602c020,POSITIVE,1153e8e69f524146b141ffbe3602c020,10-06-2022_15:59:22,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,209.0
1153e8e69f524146b3e00f53d70394be,9bde7966a3fb4e5599bf5aa2fcc6b8dc,POSITIVE,1153e8e69f52414699bf5aa2fcc6b8dc,10-06-2022_15:59:22,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,209.0
1153fd805fee4a10a8b1deb136aa2540,015bdd215fc94f4bba06a9ba10d24a11,POSITIVE,1153fd805fee4a10ba06a9ba10d24a11,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,1280ff0f290b47b0bb65224d5e71e4e8,POSITIVE,1153fd805fee4a10bb65224d5e71e4e8,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,1a4ecebdd379406bb7c686121022caf5,POSITIVE,1153fd805fee4a10b7c686121022caf5,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,7cafbc0aa8bf4311b87967339b46aa99,POSITIVE,1153fd805fee4a10b87967339b46aa99,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,96f1701981d84f30ad0ddc3bd758a3ce,POSITIVE,1153fd805fee4a10ad0ddc3bd758a3ce,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,d3e552f25fe7456e83d92801f83121a3,POSITIVE,1153fd805fee4a1083d92801f83121a3,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,d78d6915521d4d9093f179bfdab44fa5,POSITIVE,1153fd805fee4a1093f179bfdab44fa5,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,db69533115a141028d291ee88c632d46,POSITIVE,1153fd805fee4a108d291ee88c632d46,10-06-2022_14:44:03,morphograph,53.0
1153fd805fee4a10a8b1deb136aa2540,e457cec6d86f47d1abbc34eccc0874d3,POSITIVE,1153fd805fee4a10abbc34eccc0874d3,10-06-2022_14:44:03,morphograph,53.0
11740208a3f741859febbe63aa8b4d2d,0557fa2cdc764563aa8fba2a63fcd0ee,POSITIVE,11740208a3f74185aa8fba2a63fcd0ee,10-06-2022_15:53:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,76.0
11740208a3f741859febbe63aa8b4d2d,41fe07be55014fb0aa81b3fa922acb2d,POSITIVE,11740208a3f74185aa81b3fa922acb2d,10-06-2022_15:53:35,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,76.0
118c39657b464843a33c360cd1664d8b,1f41e5d6054241bd9b540b2be4d0fe46,POSITIVE,118c39657b4648439b540b2be4d0fe46,10-06-2022_14:49:02,morphograph,71.0
118c39657b464843a33c360cd1664d8b,496753f4509a4b01b0a41617070015a1,POSITIVE,118c39657b464843b0a41617070015a1,10-06-2022_14:49:02,morphograph,71.0
11bde12d262e42a9ba440330f0418173,3547eedf41a24f6b832e9bb5ce372a36,POSITIVE,11bde12d262e42a9832e9bb5ce372a36,10-06-2022_14:50:19,morphograph,71.0
11bde12d262e42a9ba440330f0418173,446da890b6ad4096a5874e061b0d39e4,POSITIVE,11bde12d262e42a9a5874e061b0d39e4,10-06-2022_14:50:19,morphograph,71.0
11bde12d262e42a9ba440330f0418173,7575d60e56984936ae548a9cb3c7a73b,POSITIVE,11bde12d262e42a9ae548a9cb3c7a73b,10-06-2022_14:50:19,morphograph,71.0
11bde12d262e42a9ba440330f0418173,c5839e5220e5419e92d878396b0c04bb,POSITIVE,11bde12d262e42a992d878396b0c04bb,10-06-2022_14:50:19,morphograph,71.0
11bde12d262e42a9ba440330f0418173,d25b1f0bc93644948d55050ac71f4eac,POSITIVE,11bde12d262e42a98d55050ac71f4eac,10-06-2022_14:50:19,morphograph,71.0
11c13fe3e7a3440f9ee24e43ae70014b,086c682b73db470ca64167b8390db39a,POSITIVE,11c13fe3e7a3440fa64167b8390db39a,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,0eef8204802d4d0ea8476f99d60ad6a3,POSITIVE,11c13fe3e7a3440fa8476f99d60ad6a3,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,174d852789574ae4b865c76818e0ab41,POSITIVE,11c13fe3e7a3440fb865c76818e0ab41,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,17a42e2fda114534be411216a9e2ea40,POSITIVE,11c13fe3e7a3440fbe411216a9e2ea40,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,192c63bcbeaf4600a96f27cd922f114d,POSITIVE,11c13fe3e7a3440fa96f27cd922f114d,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,5715e0ba3c2843b3abdf13bbb46da1b8,POSITIVE,11c13fe3e7a3440fabdf13bbb46da1b8,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,6a8e8f83dd8b45afa1557087b9edec45,POSITIVE,11c13fe3e7a3440fa1557087b9edec45,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,7f92cea5764a4f15bb2cd3e22ce4611d,POSITIVE,11c13fe3e7a3440fbb2cd3e22ce4611d,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,a7da74e233084c39a68f53ad787d407b,POSITIVE,11c13fe3e7a3440fa68f53ad787d407b,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,ccf8b3d1943e40338a61efcfec61eba7,POSITIVE,11c13fe3e7a3440f8a61efcfec61eba7,10-06-2022_15:10:45,morphograph,581.0
11c13fe3e7a3440f9ee24e43ae70014b,e70c23c8848c41e384a1029a7f7be844,POSITIVE,11c13fe3e7a3440f84a1029a7f7be844,10-06-2022_15:10:45,morphograph,581.0
122cad7df0154921a6d2dd7705eb11ff,7d09de9e11f04a99ada9cc2074061c1f,POSITIVE,122cad7df0154921ada9cc2074061c1f,14-06-2022_21:41:22,07-06-2022/clusters_optics_0.13_07-06-2022_19,1262.0
127b630cd45943f0adce3abec858b57d,07be79a34c8748b6a8ca64302af719f0,POSITIVE,127b630cd45943f0a8ca64302af719f0,10-06-2022_14:58:21,morphograph,255.0
127b630cd45943f0adce3abec858b57d,3b7aeffd98cc4b36bf825f122ab69069,POSITIVE,127b630cd45943f0bf825f122ab69069,10-06-2022_14:58:21,morphograph,255.0
127b630cd45943f0adce3abec858b57d,733e4c113f0041fc9307b74c5269038c,POSITIVE,127b630cd45943f09307b74c5269038c,10-06-2022_14:58:21,morphograph,255.0
127b630cd45943f0adce3abec858b57d,a864a7dc81914508b0f926bf0bab5da3,POSITIVE,127b630cd45943f0b0f926bf0bab5da3,10-06-2022_14:58:21,morphograph,255.0
1280ff0f290b47b0bb65224d5e71e4e8,015bdd215fc94f4bba06a9ba10d24a11,POSITIVE,1280ff0f290b47b0ba06a9ba10d24a11,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,1153fd805fee4a10a8b1deb136aa2540,POSITIVE,1280ff0f290b47b0a8b1deb136aa2540,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,1a4ecebdd379406bb7c686121022caf5,POSITIVE,1280ff0f290b47b0b7c686121022caf5,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,7cafbc0aa8bf4311b87967339b46aa99,POSITIVE,1280ff0f290b47b0b87967339b46aa99,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,96f1701981d84f30ad0ddc3bd758a3ce,POSITIVE,1280ff0f290b47b0ad0ddc3bd758a3ce,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,d3e552f25fe7456e83d92801f83121a3,POSITIVE,1280ff0f290b47b083d92801f83121a3,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,d78d6915521d4d9093f179bfdab44fa5,POSITIVE,1280ff0f290b47b093f179bfdab44fa5,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,db69533115a141028d291ee88c632d46,POSITIVE,1280ff0f290b47b08d291ee88c632d46,10-06-2022_14:44:03,morphograph,53.0
1280ff0f290b47b0bb65224d5e71e4e8,e457cec6d86f47d1abbc34eccc0874d3,POSITIVE,1280ff0f290b47b0abbc34eccc0874d3,10-06-2022_14:44:03,morphograph,53.0
13168561513645899d91dcae16d104da,023684cd7a064ecfa8c1e41b2236048f,POSITIVE,1316856151364589a8c1e41b2236048f,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,533edc77188c44b8858f2b34b336f2c6,POSITIVE,1316856151364589858f2b34b336f2c6,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,6449b75a1ca44a5cb54c766925ae5e6d,POSITIVE,1316856151364589b54c766925ae5e6d,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,764b5e62f6a84ff2a41d89f3256e259c,POSITIVE,1316856151364589a41d89f3256e259c,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,d6840776feb14fa288f2d83e1ba2a249,POSITIVE,131685615136458988f2d83e1ba2a249,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,e08f8e24f8054e3bb1f870d4deeadc5a,POSITIVE,1316856151364589b1f870d4deeadc5a,10-06-2022_14:41:19,morphograph,25.0
13168561513645899d91dcae16d104da,f4153c322e194412a96da3a88d7070ce,POSITIVE,1316856151364589a96da3a88d7070ce,10-06-2022_14:41:19,morphograph,25.0
1329aaa1346f44d6abde570e02188b39,6709b5f5e4fa44e89518b85722dd66a1,POSITIVE,1329aaa1346f44d69518b85722dd66a1,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,7ee9e023d1854a1da4ab1588ee94947e,POSITIVE,1329aaa1346f44d6a4ab1588ee94947e,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,8297f129e44b47d29256268f0067c7a8,POSITIVE,1329aaa1346f44d69256268f0067c7a8,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,8eeaae6cd4ea4984b4e7ae4bd6f3cfcc,POSITIVE,1329aaa1346f44d6b4e7ae4bd6f3cfcc,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,d36ebb9d56d64acda5c8c4bc7ca28a9a,POSITIVE,1329aaa1346f44d6a5c8c4bc7ca28a9a,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,d3fba7a263e540efa87af9ca19c58917,POSITIVE,1329aaa1346f44d6a87af9ca19c58917,10-06-2022_15:12:13,morphograph,619.0
1329aaa1346f44d6abde570e02188b39,f14c424aaa4b41c8a5cdd145dcad30ef,POSITIVE,1329aaa1346f44d6a5cdd145dcad30ef,10-06-2022_15:12:13,morphograph,619.0
13342d1644b1437fa7ee44e22d87c067,9c0940c5be6e4391a59b6865e82b3aca,POSITIVE,13342d1644b1437fa59b6865e82b3aca,10-06-2022_15:22:24,morphograph,879.0
134ff5e31513448c9e0c3f20fa95d45a,c04bd8060f2541fbbbd22051b8287bd0,POSITIVE,134ff5e31513448cbbd22051b8287bd0,10-06-2022_16:00:27,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,232.0
13a5a8c530a3406abc4f3c6283511f7f,6613895932a6408793f99fb0f03a2aac,POSITIVE,13a5a8c530a3406a93f99fb0f03a2aac,10-06-2022_14:52:30,morphograph,92.0
13a5a8c530a3406abc4f3c6283511f7f,6eb02daa065c49018bba841d1d346986,POSITIVE,13a5a8c530a3406a8bba841d1d346986,10-06-2022_14:52:30,morphograph,92.0
13b5c732d5d140fe942ea528baf75a17,14ecc09327f64e80a066619be533a725,SIMILAR,13b5c732d5d140fea066619be533a725,10-06-2022_16:00:41,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,238.0
1425527e157147dd8804d70a985ee772,7a747f7710b643f286b8811c666e5080,POSITIVE,1425527e157147dd86b8811c666e5080,10-06-2022_14:58:30,morphograph,257.0
14a738ba9b91454a997738105ccf5c9b,05f5c4e0325f40019eeb0bb542c1f692,POSITIVE,14a738ba9b91454a9eeb0bb542c1f692,10-06-2022_15:21:44,morphograph,872.0
14a738ba9b91454a997738105ccf5c9b,c96a31ca390b461ea128a851b85576d5,POSITIVE,14a738ba9b91454aa128a851b85576d5,10-06-2022_15:21:44,morphograph,872.0
14ecc09327f64e80a066619be533a725,13b5c732d5d140fe942ea528baf75a17,SIMILAR,14ecc09327f64e80942ea528baf75a17,10-06-2022_16:00:41,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,238.0
1574820643224be384a583347d1a4846,02a60e2ec74b43988f70aad45e209fa8,POSITIVE,1574820643224be38f70aad45e209fa8,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846,17942f6b8f7b4431b47b4c7dd13230ce,POSITIVE,1574820643224be3b47b4c7dd13230ce,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846,7e5347fa9eeb42558c6d622909e248d8,POSITIVE,1574820643224be38c6d622909e248d8,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846,f5dd110690c14a4e98965b1b713249ba,POSITIVE,1574820643224be398965b1b713249ba,10-06-2022_14:57:48,morphograph,237.0
1574820643224be384a583347d1a4846,fb030ef7fe4c4cc793fa86167fb1ddc7,POSITIVE,1574820643224be393fa86167fb1ddc7,10-06-2022_14:57:48,morphograph,237.0
