,uid_connection,index,uid,level_0,AuthorOriginal,Description,Author,AuthorBirth,path,BeginDate,ImageURL,City,Country,AuthorBirthCity,AuthorDeathCity,Drawer,Type,img1,img2,type,annotated,cluster_file,cluster,set,new_cluster,new set,old_cluster
49,0190cf45e4944043951f7177f52c8c09,8561.0,4e6e928899224c9b8e5d15e37e211fe3,0,"YÁÑEZ DE LA ALMEDINA, Fernando",Madonna and Child with Infant St John,"YÁÑEZ DE LA ALMEDINA, Fernando",(active 1505-36),../data/WGA/images/y/yanez/madonna.jpg,1500.0,http://www.wga.hu/html/y/yanez/madonna.html,,Spanish,,,,religious,4e6e928899224c9b8e5d15e37e211fe3,87e0a8fb4d994516b9a3eb99f18339a9,POSITIVE,2016-05-30 13:17:33+00:00,Original,118,train,118,train,118.0
50,0193025a4be941a19266c01be3c017ae,1356.0,0d7b82aeea5f4c16a46b04920c970270,48,"BELLINI, Giovanni",St Jerome Reading in the Countryside,"BELLINI, Giovanni","(b. ca. 1426, Venezia, d. 1516, Venezia)",../data/WGA/images/b/bellini/giovanni/1480-89/099jerox.jpg,1475.0,http://www.wga.hu/html/b/bellini/giovanni/1480-89/099jerox.html,,Italian,,,,religious,0d7b82aeea5f4c16a46b04920c970270,5e0c415cc58c4c1f81df06788491b1b3,POSITIVE,2016-05-31 14:11:49+00:00,Original,119,train,119,train,119.0
51,01a402df78c64778b4172151a9e100ea,11112.0,5a140d33d20e436c9bd32eed9649a4c5,49,SEBASTIANO del PIOMBO MARLE-VENTURA VAN FONDO,Madonna con Bambino.,SEBASTIANO del PIOMBO MARLE-VENTURA VAN FONDO,1455.0,../data/49B/49B_800.jpg,1473.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F49B%2F49B_800.jpg/full/full/0/default.jpg,PHILADELPHIA,,Conegliano,Venice,49B,,5a140d33d20e436c9bd32eed9649a4c5,99ab7f290cb348c59c2927df3dcde2b5,POSITIVE,2018-03-05 17:20:36.404328+00:00,Original,609,test,609,test,609.0
52,01ab8c24d957408c9f2a58c8b85c6b4b,21475.0,bb1db6e9342e49a4b6b5d4c88df3e6b2,50,RAFFAELLO (copia da -),S. Giovanni Battista. c cm. 160 x 116,RAFFAELLO Sanzio (copia da),1483.0,../data/158A/158A_423.jpg,1513.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158A%2F158A_423.jpg/full/full/0/default.jpg,DARM S TADT,Italian,Urbino,Rome,158A,religious,bb1db6e9342e49a4b6b5d4c88df3e6b2,2f0cb2129d554280aef268941d8518db,POSITIVE,2018-03-22 14:54:05.436989+00:00,Original,666,val,666,val,666.0
53,01ad26458743432fbea7d5348bbdb13a,24200.0,d3e552f25fe7456e83d92801f83121a3,51,TIZIANO,"Venere e Adone. 122 x 135,5.",TIZIANO Vecellio,1483.0,../data/58B/58B_599.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_599.jpg/full/full/0/default.jpg,WASHINGTON,Italian,Belluno,Venice,58B,mythological,d3e552f25fe7456e83d92801f83121a3,f18d23007a164110963da5649040dfec,POSITIVE,2018-07-19 22:38:02.504925+00:00,Original,54,val,54,val,54.0
54,01bdba0d84a945148a06beca2876d2ff,23802.0,fd08dd6652684417a7809bf727111d6f,52,LEONARDO da Vinci,Virgin of the Rocks,LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",../data/WGA/images/l/leonardo/02/3virg_l.jpg,1495.0,http://www.wga.hu/html/l/leonardo/02/3virg_l.html,FIRE N Z E,Italian,,,52C,religious,9000d165bff04ccaad8c679fb3866439,fd08dd6652684417a7809bf727111d6f,POSITIVE,2016-09-13 14:22:55+00:00,Original,117,test,117,test,117.0
55,01c20f58fad14611b3954e7a5d7fbfeb,,01c20f58fad146119c46c3607a91988c,53,CORREGGIO (da -),Danae.,CORREGGIO (da -),1489.0,../data/111B/111B_494.jpg,1507.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111B%2F111B_494.jpg/full/full/0/default.jpg,R O M A,,Correggio,Correggio,111B,,01c20f58fad146119c46c3607a91988c,d8389f5725444477b3954e7a5d7fbfeb,POSITIVE,10-06-2022_15:51:03,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,883,no set,883,train,
56,01c20f58fad14611bfcb884ec5e87ef8,,01c20f58fad146119c46c3607a91988c,53,CORREGGIO (da -),Danae.,CORREGGIO (da -),1489.0,../data/111B/111B_494.jpg,1507.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111B%2F111B_494.jpg/full/full/0/default.jpg,R O M A,Italian,Correggio,Correggio,111B,mythological,01c20f58fad146119c46c3607a91988c,62f953b7b25f4ae4bfcb884ec5e87ef8,POSITIVE,10-06-2022_15:51:03,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,883,no set,883,train,
57,01c6c52a1cd042b6b0cec875552a0ff8,5415.0,3127568a80d04569a1cabe0302ab0991,55,BARTOLOMEO VENETO.,La Madonna col Bambino.,VENETO Bartolomeo,1475.0,../data/46C/46C_515.jpg,1493.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_515.jpg/full/full/0/default.jpg,MILANO,,,Turin,46C,,3127568a80d04569a1cabe0302ab0991,9023470a375d440389203002033d5809,POSITIVE,2018-07-19 18:55:32.496209+00:00,Original,215,train,215,train,215.0
58,01c9d15bc859434f8028ad8f461c9b56,,01c9d15bc859434fa72380dae01ae476,56,"ALLEGRI, Pomponio (attr.)",Sposalizio di S. Caterina.,ALLEGRI Pomponio (attr),1521.0,../data/46A/46A_138.jpg,1539.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46A%2F46A_138.jpg/full/full/0/default.jpg,BERG A M O,,Correggio,Correggio,46A,,01c9d15bc859434fa72380dae01ae476,2c54a5152d0744538028ad8f461c9b56,POSITIVE,10-06-2022_15:12:46,morphograph,641,no set,641,train,
59,01c9d15bc859434f8a828f0f86d6dc1e,,01c9d15bc859434fa72380dae01ae476,56,"ALLEGRI, Pomponio (attr.)",Sposalizio di S. Caterina.,ALLEGRI Pomponio (attr),1521.0,../data/46A/46A_138.jpg,1539.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46A%2F46A_138.jpg/full/full/0/default.jpg,BERG A M O,,Correggio,Correggio,46A,,01c9d15bc859434fa72380dae01ae476,25567076c91b43f68a828f0f86d6dc1e,POSITIVE,10-06-2022_15:12:46,morphograph,641,no set,641,train,
60,01c9d15bc859434fa5343e6ae325f80c,,01c9d15bc859434fa72380dae01ae476,56,"ALLEGRI, Pomponio (attr.)",Sposalizio di S. Caterina.,ALLEGRI Pomponio (attr),1521.0,../data/46A/46A_138.jpg,1539.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46A%2F46A_138.jpg/full/full/0/default.jpg,BERG A M O,,Correggio,Correggio,46A,,01c9d15bc859434fa72380dae01ae476,ac36923fa4a54d60a5343e6ae325f80c,POSITIVE,10-06-2022_15:12:46,morphograph,641,no set,641,train,
61,01c9d15bc859434faca45db3d9aa8901,,01c9d15bc859434fa72380dae01ae476,56,"ALLEGRI, Pomponio (attr.)",Sposalizio di S. Caterina.,ALLEGRI Pomponio (attr),1521.0,../data/46A/46A_138.jpg,1539.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46A%2F46A_138.jpg/full/full/0/default.jpg,BERG A M O,,Correggio,Correggio,46A,,01c9d15bc859434fa72380dae01ae476,c21e8e9ca97b4f06aca45db3d9aa8901,POSITIVE,10-06-2022_15:12:46,morphograph,641,no set,641,train,
62,01c9d15bc859434fbcc1db5a5b946080,,01c9d15bc859434fa72380dae01ae476,56,"ALLEGRI, Pomponio (attr.)",Sposalizio di S. Caterina.,ALLEGRI Pomponio (attr),1521.0,../data/46A/46A_138.jpg,1539.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46A%2F46A_138.jpg/full/full/0/default.jpg,BERG A M O,,Correggio,Correggio,46A,,01c9d15bc859434fa72380dae01ae476,8a16f89c2fe44bcbbcc1db5a5b946080,POSITIVE,10-06-2022_15:12:46,morphograph,641,no set,641,train,
63,01c9d426076a4c8399fba15f58e1881e,6684.0,394cb3003cdb49ef9680f84e8337cbf5,61,"BASSANO, Jacopo (bottega -)",Primavera. em. 116 x 96,BASSANO Jacopo (e bottega),1505.0,../data/46C/46C_718.jpg,1523.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F46C%2F46C_718.jpg/full/full/0/default.jpg,VENE Z I A,Canada,Bassano del Grappa,Bassano del Grappa,46C,,394cb3003cdb49ef9680f84e8337cbf5,f8574168a64a4c9fa320b4a4cc0e474a,POSITIVE,2018-03-13 13:09:53.996762+00:00,Original,640,train,640,train,640.0
64,01dd8c220c46406d87148e2b62c83689,27523.0,ee01244b8fb94c3b94c45f5d161380f5,62,"CHARDIN, Jean-Baptiste-Siméon",Woman Taking Tea,"CHARDIN, Jean-Baptiste-Siméon","(b. 1699, Paris, d. 1779, Paris)",../data/WGA/images/c/chardin/1/071woman.jpg,1735.0,http://www.wga.hu/html/c/chardin/1/071woman.html,,French,,,,genre,ee01244b8fb94c3b94c45f5d161380f5,f2cfff139ba242ebb2770b2397d7e4cd,POSITIVE,2017-07-17 11:34:00.563400+00:00,Original,322,train,322,train,322.0
65,01e7b8d71d694abcae7c4c82bab34827,22175.0,c2ced41246864c4492c2329e535ff2b4,63,"ALBANI, Francesco",The Holy Family in a Landscape,"ALBANI, Francesco","(b. 1578, Bologna, d. 1660, Bologna)",../data/WGA/images/a/albani/1/holyfam.jpg,1608.0,http://www.wga.hu/html/a/albani/1/holyfam.html,,Italian,,,,religious,c2ced41246864c4492c2329e535ff2b4,12ee0b10a84e4b85ac9e61568cb4e0b4,POSITIVE,2016-02-23 14:48:26+00:00,Original,9,test,9,test,9.0
66,01ebd13b418f483985906d0f626437ae,13978.0,70e452f3e1dc467daf31bbdec4c24b21,64,"BORDONE, Paris",Sleeping Venus with Cupid,"BORDONE, Paris","(b. 1500, Treviso, d. 1571, Venezia)",../data/WGA/images/b/bordone/sleep_ve.jpg,1535.0,http://www.wga.hu/html/b/bordone/sleep_ve.html,,Italian,,,,mythological,70e452f3e1dc467daf31bbdec4c24b21,62067f864e1544fdb22f651e5b06d800,POSITIVE,2016-05-17 16:24:53+00:00,Original,72,val,72,val,72.0
67,01f29b29a558442ebfacd82574968297,,01f29b29a558442e8482fdd88168d66b,65,TIZIANO.,Il San Giovanni Elemosinario. Part.: La testa di S. Giovanni.,TIZIANO Vecellio,1483.0,../data/58B/58B_278.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_278.jpg/full/full/0/default.jpg,VENEZIA.,,Belluno,Venice,58B,,01f29b29a558442e8482fdd88168d66b,33f5a6c05201499cbfacd82574968297,POSITIVE,10-06-2022_15:21:20,morphograph,884,no set,884,train,
68,01f78f9db62142169baf64e9eb57e3be,3816.0,2377736ac6f64b44b218c31be00e809e,66,"BENSON, Ambrosius",Mary Magdalene,"BENSON, Ambrosius","(b. ca. 1484, Lombardy, d. 1550, Bruges)",../data/WGA/images/b/benson/father/marymagd.jpg,1501.0,http://www.wga.hu/html/b/benson/father/marymagd.html,,Flemish,,,,religious,de65bd69ede14eb1bb4d645c3bd68f06,2377736ac6f64b44b218c31be00e809e,POSITIVE,2016-09-12 16:27:55+00:00,Original,239,train,239,train,239.0
69,01f80bec8b5444358ac37ba755024fcf,18990.0,a16a34b5188e43488ec747b49f70580e,67,"MELZI, Francesco",St Anne with the Virgin and the Child Embracing a Lamb,"MELZI, Francesco","(b. 1493, Milano, d. 1570, Milano)",../data/WGA/images/m/melzi/st_anne.jpg,1520.0,http://www.wga.hu/html/m/melzi/st_anne.html,,Italian,,,,religious,a16a34b5188e43488ec747b49f70580e,5bf1752902c84e29b34e86c883082c2c,POSITIVE,2016-05-30 09:20:36+00:00,Original,116,train,116,train,116.0
70,01fdd77fece64dd9a94ceb047fe3d92f,17432.0,8fdcb39db89e44dcb7c06ffc6bad89db,68,SPERANZA DE VAJENTI Giovanni,Madonna col bambino Dipinto su tavola 50 x 39 cm,SPERANZA DE VAJENTI Giovanni,1475.0,../data/57A/57A_521.jpg,1493.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F57A%2F57A_521.jpg/full/full/0/default.jpg,VENEZIA,Italian,Venice,Venice,57A,religious,8fdcb39db89e44dcb7c06ffc6bad89db,1b6c507476d64ab899e1afb5d767cd35,POSITIVE,2018-06-05 16:38:34.661463+00:00,Original,776,train,776,train,776.0
71,01ff3d557f4a4133bb056f694bb7759b,,01ff3d557f4a4133b70d7baee6f124b8,69,"MAGNASCO, Alessandro.",Riunione di monaci. cm. 73 x 60,MAGNASCO Alessandro,1667.0,../data/53B/53B_703.jpg,1685.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F53B%2F53B_703.jpg/full/full/0/default.jpg,UBICAZIONE IGNOTA,,Genoa,Genoa,53B,,01ff3d557f4a4133b70d7baee6f124b8,40483c2f08104c87bb056f694bb7759b,POSITIVE,10-06-2022_15:51:46,07-06-2022/clusters_dbscan_0.00239_07-06-2022_19,885,no set,885,train,
72,0213402c015348e3b2d15d4133ce4261,14232.0,71c79a728c7445449dfa30e5eda3b5d9,70,PITTORE TEDESCO sec. XVI.,S. Girolamo.,PITTORE TEDESCO sec XVI,1484.0,../data/75A/75A_297.jpg,1502.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F75A%2F75A_297.jpg/full/full/0/default.jpg,VENEZIA,German,Leiden,Leiden,75A,religious,71c79a728c7445449dfa30e5eda3b5d9,30a0ae99b8f24c468c65b50dcf1047f0,POSITIVE,2018-03-27 19:56:14.064687+00:00,Original,151,train,151,train,151.0
73,0213b3d43e1944f09c0a7b4fd2aa7942,18946.0,c3826178535c4f8a967ebe3bc090cdba,71,BARTOLOMEO VENETO . ',La Madonna col Bambino.,BARTOLOMEO VENETO ',1475.0,../data/123A/123A_179.jpg,1493.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F123A%2F123A_179.jpg/full/full/0/default.jpg,BERG AMO,,,Turin,123A,,2017b8b405e144edb54f13130d894724,c3826178535c4f8a967ebe3bc090cdba,POSITIVE,2018-07-19 18:55:32.713784+00:00,Original,215,train,215,train,215.0
74,021ead57481e4cdb88491327f93d08a4,19501.0,a864a7dc81914508b0f926bf0bab5da3,72,"PERUGINO, Pietro (sciola del-)",FONDO VAN MARLE VENTURA Madonna col Bambino.,PERUGINO Pietro (scuola del),1440.0,../data/55B/55B_109.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F55B%2F55B_109.jpg/full/full/0/default.jpg,Francia,Italian,Perugia,Perugia,55B,religious,a864a7dc81914508b0f926bf0bab5da3,733e4c113f0041fc9307b74c5269038c,POSITIVE,2017-10-25 13:30:52.648104+00:00,Original,260,train,260,train,260.0
75,02212d5dd60145f6adf1a723c8f1c748,2817.0,189ba727d2164277ab03128b7a75c746,73,"CATENA, Vincenzo. imitazione di -)","Madonna con Bambino. Tav., cm. 75 x 60",CATENA Vincenzo (imitatore di),1460.0,../data/48C/48C_9.jpg,1498.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F48C%2F48C_9.jpg/full/full/0/default.jpg,B UD APES T,,Venice,Venice,48C,,189ba727d2164277ab03128b7a75c746,9f38d89776144faf8422e11f11debc8e,POSITIVE,2018-07-19 19:23:12.320056+00:00,Original,215,train,215,train,215.0
76,022214051f2d4f72a35b412fcf968979,15457.0,7c38a7a95fcc40bdb14601660e328555,74,LEONARDO da Vinci,Leda and the Swan,LEONARDO da Vinci,"(b. 1452, Vinci, d. 1519, Cloux, near Amboise)",../data/WGA/images/l/leonardo/05copies/5leda.jpg,1505.0,http://www.wga.hu/html/l/leonardo/05copies/5leda.html,,Italian,,,,mythological,7c38a7a95fcc40bdb14601660e328555,002899989542479e9dc19fe47befd33f,POSITIVE,2016-05-11 10:14:32+00:00,Original,32,train,32,train,32.0
77,0228cfd88d984cc9b654e489bcce8b3e,15180.0,79bd946248e14666ad11ff4fcb8a43c7,75,"RUBENS, Pieter Paul",Giudizio di Paride,RUBENS Pieter Paul,1577.0,../data/56B/56B_343.jpg,1595.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F56B%2F56B_343.jpg/full/full/0/default.jpg,BRUXELLES,Flemish,Siegen,Antwerp,56B,mythological,79bd946248e14666ad11ff4fcb8a43c7,1d94e064d39b4539a256d9de699dda81,POSITIVE,2018-03-03 19:24:35.607243+00:00,Original,603,test,603,test,603.0
78,023684cd7a064ecf858f2b34b336f2c6,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,533edc77188c44b8858f2b34b336f2c6,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
79,023684cd7a064ecf88f2d83e1ba2a249,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,d6840776feb14fa288f2d83e1ba2a249,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
80,023684cd7a064ecf9d91dcae16d104da,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,13168561513645899d91dcae16d104da,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
81,023684cd7a064ecfa41d89f3256e259c,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,764b5e62f6a84ff2a41d89f3256e259c,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
82,023684cd7a064ecfa96da3a88d7070ce,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,f4153c322e194412a96da3a88d7070ce,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
83,023684cd7a064ecfb1f870d4deeadc5a,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,e08f8e24f8054e3bb1f870d4deeadc5a,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
84,023684cd7a064ecfb54c766925ae5e6d,,023684cd7a064ecfa8c1e41b2236048f,76,TIZIANO VECELLIO,San Girolamo. Particolare,TIZIANO Vecellio,1483.0,../data/58A/58A_615.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58A%2F58A_615.jpg/full/full/0/default.jpg,MILANO,Italian,Belluno,Venice,58A,religious,023684cd7a064ecfa8c1e41b2236048f,6449b75a1ca44a5cb54c766925ae5e6d,POSITIVE,10-06-2022_14:41:19,morphograph,25,no set,25,train,
85,023878d228e44a75bdf68f48366698b3,23231.0,eb6c0d6a94984df2a49af82b94668075,83,"CARRACCI, Annibale",Pietà,"CARRACCI, Annibale","(b. 1560, Bologna, d. 1609, Roma)",../data/WGA/images/c/carracci/annibale/2/pieta.jpg,1599.0,http://www.wga.hu/html/c/carracci/annibale/2/pieta.html,ROMA,Italian,Bologna,Rome,112C,religious,fa16d074500b453790cb3d6c133ea1cc,eb6c0d6a94984df2a49af82b94668075,POSITIVE,2016-09-05 09:37:32+00:00,Original,226,train,226,train,226.0
86,023bd457b23f47528cb2f3b5463e1cbe,,023bd457b23f4752bdeaafafc9faee98,84,ANTONIO DA VITERBO,Madonna col Bambino e Angeli,ANTONIO DA VITERBO,1440.0,../data/121C/121C_101.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F121C%2F121C_101.jpg/full/full/0/default.jpg,TUSCANIA (Viterbo),,Perugia,Siena,121C,,023bd457b23f4752bdeaafafc9faee98,bf71d636f40b42b88cb2f3b5463e1cbe,POSITIVE,10-06-2022_15:16:11,morphograph,740,no set,740,train,
87,023bd457b23f475291b568a303983832,,023bd457b23f4752bdeaafafc9faee98,84,ANTONIO DA VITERBO,Madonna col Bambino e Angeli,ANTONIO DA VITERBO,1440.0,../data/121C/121C_101.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F121C%2F121C_101.jpg/full/full/0/default.jpg,TUSCANIA (Viterbo),,Perugia,Siena,121C,,023bd457b23f4752bdeaafafc9faee98,7dbc2b881f2b49ca91b568a303983832,POSITIVE,10-06-2022_15:16:11,morphograph,740,no set,740,train,
88,023bd457b23f47529d007a8e51bdc626,,023bd457b23f4752bdeaafafc9faee98,84,ANTONIO DA VITERBO,Madonna col Bambino e Angeli,ANTONIO DA VITERBO,1440.0,../data/121C/121C_101.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F121C%2F121C_101.jpg/full/full/0/default.jpg,TUSCANIA (Viterbo),,Perugia,Siena,121C,,023bd457b23f4752bdeaafafc9faee98,d9c42c0c5ce242a59d007a8e51bdc626,POSITIVE,10-06-2022_15:16:11,morphograph,740,no set,740,train,
89,023bd457b23f4752ae616a2d795f972d,,023bd457b23f4752bdeaafafc9faee98,84,ANTONIO DA VITERBO,Madonna col Bambino e Angeli,ANTONIO DA VITERBO,1440.0,../data/121C/121C_101.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F121C%2F121C_101.jpg/full/full/0/default.jpg,TUSCANIA (Viterbo),,Perugia,Siena,121C,,023bd457b23f4752bdeaafafc9faee98,ab31d146301449f3ae616a2d795f972d,POSITIVE,10-06-2022_15:16:11,morphograph,740,no set,740,train,
90,023bd457b23f4752be6973cec792dcc7,,023bd457b23f4752bdeaafafc9faee98,84,ANTONIO DA VITERBO,Madonna col Bambino e Angeli,ANTONIO DA VITERBO,1440.0,../data/121C/121C_101.jpg,1458.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F121C%2F121C_101.jpg/full/full/0/default.jpg,TUSCANIA (Viterbo),,Perugia,Siena,121C,,023bd457b23f4752bdeaafafc9faee98,d845bfd4297b40d1be6973cec792dcc7,POSITIVE,10-06-2022_15:16:11,morphograph,740,no set,740,train,
91,024bfea419b64c00b73034e69ddbb07a,25288.0,d93fc67e945144e29d5150b148e16193,89,"OGGIONO, Marco d'",Virgin and Child Enthroned with Saints,"OGGIONO, Marco d'","(b. ca. 1467, Milano, d. 1524, Milano)",../data/WGA/images/o/oggiono/virgin_c.jpg,1519.0,http://www.wga.hu/html/o/oggiono/virgin_c.html,,Italian,,,,religious,d93fc67e945144e29d5150b148e16193,e832838713ce4549a45936560edb3187,POSITIVE,2016-06-16 14:37:21+00:00,Original,173,train,173,train,173.0
92,024cbb62ff0a43b284dc99b6853a7f8f,24006.0,d244974d13ae4d3c85a1720e86cab3a4,90,"GUARDI, Francesco",Pope Pius VI Blessing the People on Campo Santi Giovanni e Paolo,"GUARDI, Francesco","(b. 1712, Venezia, d. 1793, Venezia)",../data/WGA/images/g/guardi/francesc/4/guard403.jpg,1782.0,http://www.wga.hu/html/g/guardi/francesc/4/guard403.html,,Italian,,,,landscape,d244974d13ae4d3c85a1720e86cab3a4,26ec3cdf36944d44aa31ef8aa7fed01a,POSITIVE,2016-05-12 13:58:55+00:00,Original,46,train,46,train,46.0
93,0255d6e9626a4008a3a61629f5b73ed7,15344.0,7af27cf8d2144f328e6fc5561c6ee213,91,"LUINI, Bernardino",La Sacra Famiglia.,LUINI Bernardino,1470.0,../data/156C/156C_231.jpg,1488.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F156C%2F156C_231.jpg/full/full/0/default.jpg,PARIGI,,,,156C,,7af27cf8d2144f328e6fc5561c6ee213,a86c404b85f44d1d90949c19ea900d4c,POSITIVE,2018-05-08 08:45:09.817013+00:00,Original,749,train,749,train,749.0
94,0257f7c82dfd4543b1e2fcdd53212dc0,25835.0,dfff5a339aae467eab06381cd879ed32,92,RAFFAELLO,Trasfigurazione.,RAFFAELLO Sanzio,1483.0,../data/119A/119A_628.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F119A%2F119A_628.jpg/full/full/0/default.jpg,ROMA CITTA DEL VATICANO,,Urbino,Rome,119A,,dfff5a339aae467eab06381cd879ed32,e9ab07ddf44a4a9ea2697f11c0b727cb,POSITIVE,2018-07-24 13:45:43.204701+00:00,Original,870,val,870,val,870.0
95,02591e8563e543b2ab0db6874efa5718,7366.0,45588b4e33444ed8b34c523bac808bc4,1,TIZIANO (copia da -),S.Mariá Maddalena. cm. 123 x 91,TIZIANO Vecellio (copia da),1483.0,../data/158B/158B_556.jpg,1560.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F158B%2F158B_556.jpg/full/full/0/default.jpg,MONACO,Italian,Belluno,Venice,158B,religious,45588b4e33444ed8b34c523bac808bc4,1fd32657b79e47c59107405475fbca24,POSITIVE,2018-07-24 14:58:44.571779+00:00,Original,50,train,50,train,50.0
96,026363a0491643a6b4180a5e289ee604,18905.0,a0d76a142e004c08b93ffba0b29b7eac,94,"VENUSTI, Marcello.",Gesù deposto dalla Croce.,VENUSTI Marcello,1512.0,../data/111C/111C_222.jpg,1530.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F111C%2F111C_222.jpg/full/full/0/default.jpg,ROMA,,Como,Rome,111C,,a0d76a142e004c08b93ffba0b29b7eac,22975132505e475997e97653ed800d85,POSITIVE,2018-03-03 18:57:17.585206+00:00,Original,148,train,148,train,148.0
97,02647f2fc7c148f9b9cdd38e1325547f,1539.0,0fe56f90835b482b93324922420ed64b,95,TIZIANO (attr.),Madonna col Bambino e S. Giovannino.,TIZIANO Vecellio (attr),1483.0,../data/58B/58B_504.jpg,1501.0,https://dhlabsrv4.epfl.ch/iiif_replica/cini%2F58B%2F58B_504.jpg/full/full/0/default.jpg,VERONA,,Belluno,Venice,58B,,0fe56f90835b482b93324922420ed64b,ddfe740aeae14ed082debf22dccd39f3,POSITIVE,2018-04-03 15:55:01.568177+00:00,Original,101,train,101,train,101.0
